Newcastle City Council Invoices over £250 paid in July 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1HN02,HRA Lansdowne Crescent Hostel,96.46
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1HE01,HRA NHD Mngmnt - Citywide,42.36
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1FRAA,Westgate,"-3,638.31"
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1DE51,John Buddle Business Village,242.94
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1V072,Historic Environment,84.93
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1E+97,Bridgewater Centre,310.87
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1KL2C,Gibson St,67.62
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1HTPA,HRA-Palatine                 H,"2,207.75"
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1KEDU,Waste Disposal Utilities,376.26
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1HCSA,HRA - YHN House,972.64
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1DZ04,Churchwalk Walker,20.34
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1KL1B,City Pool,"1,154.96"
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1KL7A,Newburn Activity Centre,8.70
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1MH30,Phy Dis - Supportd & Oth Accm,23.10
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1HEEA,HRA East NHD Mngmnt Gen,12.30
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1FRAM,Brian Roycroft,"1,225.64"
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1FRAD,Blackfriars,43.56
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1HHTS,HRA Tenancy Services General,152.24
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1EPYA,Benwell Play Centre,59.40
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1EPYE,Raby Street,62.10
Chief Executive's,Utilities                              ,Premises,30/07/2014,CORONA ENERGY,6316055,Revenue,1DQ9Q,S&M Gosforth SS,128.39
Environment & Regeneration,NS: Energy              ,Premises,21/07/2014,CORONA ENERGY,6307389,Revenue,1DY50,Misc Corporate Estates,320.82
HRA,HRA General             ,Premises,29/07/2014,CORONA ENERGY,6314521,Revenue,1VH07,Byker Trust Heating Costs,"55,636.69"
HRA,HRA General             ,Premises,18/07/2014,CORONA ENERGY,6306312,Revenue,1VH07,Byker Trust Heating Costs,"82,682.81"
HRA,HRA General             ,Premises,18/07/2014,CORONA ENERGY,6306313,Revenue,1VH07,Byker Trust Heating Costs,"96,601.87"
Children's Services,West Riverside S/Start           ,Supplies & Services,11/07/2014,COSY,6296742,Revenue,1EEG1,W River CC Central Costs,380.06
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",01/07/2014,COTSWOLD SPA RETIREMENT HOTELS,6287281,Revenue,1MG10,Ind Nursing Care Elderly,-495.80
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",29/07/2014,COTSWOLD SPA RETIREMENT HOTELS,6314660,Revenue,1MG10,Ind Nursing Care Elderly,-495.80
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,COTSWOLD SPA RETIREMENT HOTELS,6287281,Revenue,1MG10,Ind Nursing Care Elderly,"1,717.04"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,29/07/2014,COTSWOLD SPA RETIREMENT HOTELS,6314660,Revenue,1MG10,Ind Nursing Care Elderly,"1,717.04"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,29/07/2014,COTSWOLD SPA RETIREMENT HOTELS,6314661,Revenue,1MG10,Ind Nursing Care Elderly,"1,103.60"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,COUNTRYWIDE CARE HOMES,6300520,Revenue,1MG10,Ind Nursing Care Elderly,-544.64
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,COUNTRYWIDE CARE HOMES,6300520,Revenue,1MG20,Ind Res Care Elderly,-546.48
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,COUNTRYWIDE CARE HOMES,6300520,Revenue,1MG10,Ind Nursing Care Elderly,"1,885.32"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,COUNTRYWIDE CARE HOMES,6300520,Revenue,1MG20,Ind Res Care Elderly,"1,802.60"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,COUNTRYWIDE CARE HOMES LTD T/A EARSDON,6300497,Revenue,1MG20,Ind Res Care Elderly,-458.16
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,COUNTRYWIDE CARE HOMES LTD T/A EARSDON,6300497,Revenue,1MG20,Ind Res Care Elderly,"1,717.04"
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,29/07/2014,COUPE LINE LTD,6314573,Capital,2DP02,Devt Capital CC,687.50
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,23/07/2014,COUPE LINE LTD,6294811,Capital,2DP02,Devt Capital CC,687.50
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,COURT CARE HOME,6287381,Revenue,1MK20,Ind Res Care LD,"5,455.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,29/07/2014,COURT CARE HOME,6314759,Revenue,1MK20,Ind Res Care LD,"5,455.00"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/07/2014,COXHOE SERVICE & SUPPLY,6313208,Revenue,1KESA,Heavy Workshop Routine Repair,663.53
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,17/07/2014,COXLODGE ALLOTMENTS MEMBERS CLUB,6305264,Revenue,1V62L,Community Budget PB,"13,978.00"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/07/2014,CPS DRIVELINK LTD,6310772,Revenue,1KESA,Heavy Workshop Routine Repair,368.00
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,CRAGHALL,6300466,Revenue,1MG20,Ind Res Care Elderly,"-3,375.40"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,CRAGHALL,6300466,Revenue,1MG20,Ind Res Care Elderly,"9,924.28"
Children's Services,Educ SENTASS               ,Supplies & Services,24/07/2014,CRAGSIDE ACCESSABILITY LTD,6284367,Revenue,1E+245,SB Visually Impaired Service,310.00
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,CRAGSTON COURT,6300493,Revenue,1MG10,Ind Nursing Care Elderly,-991.60
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,CRAGSTON COURT,6300493,Revenue,1MM10,Ind Nursing Care MH,"-1,000.44"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,CRAGSTON COURT,6300493,Revenue,1MG10,Ind Nursing Care Elderly,"7,063.04"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,CRAGSTON COURT,6300493,Revenue,1MM10,Ind Nursing Care MH,"27,121.60"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,CRAGSTON COURT,6300556,Revenue,1MG10,Ind Nursing Care Elderly,443.56
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",01/07/2014,CRAMLINGTON HOUSE CARE HOME,6287375,Revenue,1MG20,Ind Res Care Elderly,"-1,142.28"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",29/07/2014,CRAMLINGTON HOUSE CARE HOME,6314753,Revenue,1MG20,Ind Res Care Elderly,"-1,142.28"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,CRAMLINGTON HOUSE CARE HOME,6287375,Revenue,1MG20,Ind Res Care Elderly,"5,513.76"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,29/07/2014,CRAMLINGTON HOUSE CARE HOME,6314753,Revenue,1MG20,Ind Res Care Elderly,"5,513.76"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/07/2014,CRANEX LTD,6309793,Revenue,1KESA,Heavy Workshop Routine Repair,294.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,16/07/2014,CRANEX LTD,6303606,Revenue,1KESK,Hort Workshops Code 5 Repairs,360.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,02/07/2014,CRANEX LTD,6288282,Revenue,1KESA,Heavy Workshop Routine Repair,920.33
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,01/07/2014,CRANLEA N H,6287407,Revenue,4WX13,Ind Sector Client Loan Fund,"1,836.72"
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,29/07/2014,CRANLEA N H,6314793,Revenue,4WX13,Ind Sector Client Loan Fund,"1,836.72"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",01/07/2014,CRANLEA N H,6287407,Revenue,1MG20,Ind Res Care Elderly,"-7,358.47"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",29/07/2014,CRANLEA N H,6314793,Revenue,1MG20,Ind Res Care Elderly,"-7,426.92"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,CRANLEA N H,6287407,Revenue,1MG20,Ind Res Care Elderly,"35,183.29"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,29/07/2014,CRANLEA N H,6314793,Revenue,1MG20,Ind Res Care Elderly,"33,945.04"
Adult and Culture,Adult Serv Admin Support   ,Supplies & Services,18/07/2014,CREATIVE CONCEPTIONS LTD,6306127,Revenue,1MP12,MESMAC,"1,476.00"
Children's Services,Schools Payment Agency                 ,Employees,03/07/2014,CREATIVE EDUCATION,6289365,Revenue,1E+254,Linhope PRU,299.00
Adult and Culture,AS - Learning City         ,Supplies & Services,15/07/2014,CROCODILE MOBILE CRECHE,6300342,Revenue,1EA38,Family Learning Staffing,615.00
Children's Services,Educ Cowgate S/Start       ,Supplies & Services,31/07/2014,CROCODILE MOBILE CRECHE,6317513,Revenue,1EEM6,Woodlands Children's Centre,480.00
Children's Services,Educ School Planning    ,Transport,02/07/2014,CROFT BUSINESS SERVICES (UK) LTD,6283511,Revenue,1MC20,In-House Foster Carer Costs,283.20
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,CROFT DENE,6287253,Revenue,1MG10,Ind Nursing Care Elderly,"10,037.60"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,CROFT DENE,6287254,Revenue,1MG10,Ind Nursing Care Elderly,"3,967.80"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,CROFT DENE,6287255,Revenue,1MG10,Ind Nursing Care Elderly,"3,974.24"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,CROFT DENE,6287256,Revenue,1MG10,Ind Nursing Care Elderly,"3,972.20"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,CROFT DENE,6287257,Revenue,1MG10,Ind Nursing Care Elderly,"3,972.20"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,29/07/2014,CROFT DENE,6314635,Revenue,1MG10,Ind Nursing Care Elderly,"3,972.20"
Environment & Regeneration,Allendale Building                     ,Supplies & Services,15/07/2014,CROMWELL POLYTHENE LTD,6299112,Revenue,1KE69,City Centre Cleansing Dayshift,348.20
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/07/2014,CROMWELL POLYTHENE LTD,6299111,Revenue,3KIMD,Other Stores Stock Account,"1,559.70"
Environment & Regeneration,Highways                               ,Supplies & Services,15/07/2014,CROMWELL POLYTHENE LTD,6299114,Revenue,3KIMF,Highways Stock Account,867.00
Environment & Regeneration,Allendale Building                     ,Supplies & Services,09/07/2014,CROSSLING LTD,6282739,Revenue,1KM1W,Voids 2.5 West,259.00
Environment & Regeneration,Allendale Building                     ,Supplies & Services,31/07/2014,CROSSLING LTD,6304458,Revenue,1KVWC,Minor Works Contracts,349.00
Environment & Regeneration,Allendale Building                     ,Supplies & Services,07/07/2014,CROSSLING LTD,6292501,Revenue,3KIMD,Other Stores Stock Account,356.71
Environment & Regeneration,Allendale Building                     ,Supplies & Services,07/07/2014,CROSSLING LTD,6292505,Revenue,3KIMD,Other Stores Stock Account,741.54
Environment & Regeneration,Allendale Building                     ,Supplies & Services,18/07/2014,CROSSLING LTD,6304725,Revenue,3KIMD,Other Stores Stock Account,506.69
Environment & Regeneration,Allendale Building                     ,Supplies & Services,18/07/2014,CROSSLING LTD,6304750,Revenue,3KIMD,Other Stores Stock Account,262.04
Environment & Regeneration,Allendale Building                     ,Supplies & Services,18/07/2014,CROSSLING LTD,6304884,Revenue,3KIMD,Other Stores Stock Account,278.08
Environment & Regeneration,Allendale Building                     ,Supplies & Services,17/07/2014,CROSSLING LTD,6304874,Revenue,3KIMD,Other Stores Stock Account,457.20
Environment & Regeneration,Allendale Building                     ,Supplies & Services,03/07/2014,CROSSLING LTD,6264858,Revenue,3KIMD,Other Stores Stock Account,775.70
Environment & Regeneration,Allendale Building                     ,Supplies & Services,30/07/2014,CROSSLING LTD,6304754,Revenue,3KIMD,Other Stores Stock Account,436.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,09/07/2014,CROSSLING LTD,6282754,Revenue,3KIMD,Other Stores Stock Account,327.20
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,07/07/2014,CROSSLING LTD,6292492,Revenue,3KIMD,Other Stores Stock Account,327.20
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,07/07/2014,CROSSLING LTD,6292496,Revenue,3KIMD,Other Stores Stock Account,420.00
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/07/2014,CROSSLING LTD,6304744,Revenue,3KIMD,Other Stores Stock Account,327.20
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,07/07/2014,CROSSLING LTD,6292457,Revenue,1KEMV,Blacksmiths,341.88
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,23/07/2014,CROSSLING LTD,6292455,Revenue,1KEMV,Blacksmiths,398.39
Environment & Regeneration,Highways                               ,Supplies & Services,09/07/2014,CROSSLING LTD,6282778,Revenue,3KIMF,Highways Stock Account,317.72
Environment & Regeneration,Highways                               ,Supplies & Services,09/07/2014,CROSSLING LTD,6283048,Revenue,3KIMF,Highways Stock Account,313.04
Environment & Regeneration,Highways                               ,Supplies & Services,09/07/2014,CROSSLING LTD,6283052,Revenue,3KIMF,Highways Stock Account,293.34
Environment & Regeneration,Highways                               ,Supplies & Services,31/07/2014,CROSSLING LTD,6304503,Revenue,3KIMF,Highways Stock Account,252.84
Environment & Regeneration,Highways                               ,Supplies & Services,31/07/2014,CROSSLING LTD,6304516,Revenue,3KIMF,Highways Stock Account,349.98
Environment & Regeneration,Highways                               ,Supplies & Services,18/07/2014,CROSSLING LTD,6304929,Revenue,3KIMF,Highways Stock Account,351.76
Environment & Regeneration,Highways                               ,Supplies & Services,17/07/2014,CROSSLING LTD,6304910,Revenue,3KIMF,Highways Stock Account,343.14
Environment & Regeneration,Highways                               ,Supplies & Services,17/07/2014,CROSSLING LTD,6304938,Revenue,3KIMF,Highways Stock Account,619.20
Environment & Regeneration,Cityworks Maintenance      ,Premises,03/07/2014,CROSSLING LTD,6264599,Revenue,1KL0C,Leisure Mainenance Unit,756.50
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,08/07/2014,CRUDDAS PARK SURGERY,6295292,Revenue,1EA65,Apprenticeship Plus,416.66
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,17/07/2014,CRUDDAS PARK SURGERY,6295293,Revenue,1EA65,Apprenticeship Plus,416.66
Environment & Regeneration,Cityworks East End Pool    ,Supplies & Services,03/07/2014,CRYO SERVICE LTD,6288406,Revenue,1KL1D,East End Pool,490.30
Environment & Regeneration,Cityworks Elswick          ,Supplies & Services,03/07/2014,CRYO SERVICE LTD,6288422,Revenue,1KL1E,Elswick Pool,332.52
Environment & Regeneration,Cityworks Elswick          ,Supplies & Services,30/07/2014,CRYO SERVICE LTD,6316546,Revenue,1KL1E,Elswick Pool,332.52
Environment & Regeneration,Cityworks Gosforth         ,Supplies & Services,03/07/2014,CRYO SERVICE LTD,6288420,Revenue,1KL1G,Gosforth Pool,297.80
Environment & Regeneration,CW Security Services             ,Supplies & Services,28/07/2014,CSL(COMMUNICATIONS)LTD,6313120,Revenue,1KJ81,Void Service,312.00
Chief Executive's,CD - Markets                     ,Supplies & Services,29/07/2014,CSOLUTIONS NORTH EAST LTD,6314373,Revenue,1DZQ1,Quayside Market,"5,600.00"
Chief Executive's,CD - Exchequer Payroll Prep      ,Supplies & Services,18/07/2014,CUMMINS ALLISON LTD,6306223,Revenue,1CA01,Coin Room,390.00
Chief Executive's,CD - Exchequer Payroll Prep      ,Supplies & Services,18/07/2014,CUMMINS ALLISON LTD,6306227,Revenue,1CA01,Coin Room,304.00
Environment & Regeneration,NS: Waste Management       ,Supplies & Services,29/07/2014,D & F ASSOCIATES LTD,6315443,Revenue,1KE23,Sandhills,"1,250.00"
Adult and Culture,AS - Learning City         ,Supplies & Services,22/07/2014,D & P TROPHIES,6307787,Revenue,1EA15,Newcastle City Learning Main,380.08
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,25/07/2014,D R SUMMERS PROPERTY MAINTENANCE,6311692,Revenue,1MG70,Equipt & Adaptations Elderly,840.00
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,18/07/2014,D R SUMMERS PROPERTY MAINTENANCE,6305947,Revenue,1MG70,Equipt & Adaptations Elderly,400.00
Adult and Culture,Adult Serv Occ Therapy     ,Supplies & Services,18/07/2014,D R SUMMERS PROPERTY MAINTENANCE,6305956,Revenue,1MG70,Equipt & Adaptations Elderly,340.00
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,21/07/2014,DAF TRUCKS N.V,6297416,Revenue,1KENB,Fleet Workshops OH,424.99
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,22/07/2014,DAFT AS A BRUSH,6308529,Revenue,1KN63,Walker Ward,300.00
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,11/07/2014,DALE POWER SOLUTIONS,6272254,Revenue,1CM00,IT Management & Admin,650.00
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,DALTONS CARE HOME,6287377,Revenue,1MK20,Ind Res Care LD,"12,600.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,29/07/2014,DALTONS CARE HOME,6314755,Revenue,1MK20,Ind Res Care LD,"12,600.00"
Children's Services,Educ Cowgate S/Start       ,Supplies & Services,03/07/2014,DANWOOD FINANCE LIMITED,6289603,Revenue,1EEB1,C&B CC Central Costs,357.51
Chief Executive's,CD - Legal Services              ,Supplies & Services,18/07/2014,DATASTOR,6306278,Revenue,1CM00,IT Management & Admin,957.48
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,18/07/2014,DATASTOR,6305886,Revenue,1CX50,Technical Refresh,448.85
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,21/07/2014,DATASTOR,6306172,Revenue,1CM00,IT Management & Admin,497.46
Chief Executive's,CD - Exchequer Payroll Prep      ,Supplies & Services,30/07/2014,DATASTOR,6316426,Revenue,1CF00,Payroll,272.56
Chief Executive's,CD - Democratic Service          ,Supplies & Services,16/07/2014,DATASTOR,6303012,Revenue,1FK04,Committee,"1,122.00"
Chief Executive's,CD - Legal Services              ,Supplies & Services,16/07/2014,DAVID GRAY & CO,6303036,Revenue,1MD62,Support to LAC,350.00
Adult and Culture,Adult Serv Learn Disab     ,Transport,30/07/2014,DAVID JOHNSON TAXIS,6314829,Revenue,1MK60,Ind Day Care LD,"1,575.00"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,08/07/2014,DAWSON RENTALS BUS & COACH LTD,6294163,Revenue,1KESY,Fleet Services Hire office,"1,699.11"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,11/07/2014,DAWSON RENTALS BUS & COACH LTD,6294164,Revenue,1KESY,Fleet Services Hire office,"1,499.11"
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,25/07/2014,DAYBREAK CENTRES,6311506,Revenue,1MK60,Ind Day Care LD,288.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,11/07/2014,DAYBREAK CENTRES,6298340,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,11/07/2014,DAYBREAK CENTRES,6298341,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,11/07/2014,DAYBREAK CENTRES,6298342,Revenue,1MK60,Ind Day Care LD,326.20
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,23/07/2014,DAYBREAK CENTRES,6309409,Revenue,1MK60,Ind Day Care LD,260.96
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,23/07/2014,DAYBREAK CENTRES,6309412,Revenue,1MK60,Ind Day Care LD,288.00
Children's Services,Invoice,Supplies & Services,11/07/2014,DEBMAT SURFACING LTD,6265428,Revenue,1KVWC,Minor Works Contracts,"4,000.00"
Children's Services,Invoice,Supplies & Services,11/07/2014,DEBMAT SURFACING LTD,6265597,Revenue,1KVWC,Minor Works Contracts,"2,910.00"
HRA,HRA Customer Services      ,Supplies & Services,28/07/2014,DEEPLAKE LIMITED,6295037,Revenue,1HHCS,HRA-Customer SVS &Improvement,345.00
Environment & Regeneration,Highways                               ,Premises,01/07/2014,DEEPROOT URBAN SOLUTIONS LTD,6286762,Revenue,1KEMC,Highways,"10,858.42"
Environment & Regeneration,E & R School Meals                     ,Supplies & Services,02/07/2014,DELICE DE FRANCE PLC,6269720,Revenue,1KFP6,Walbottle Campus,277.74
Environment & Regeneration,CW Security Services             ,Supplies & Services,25/07/2014,DELTA ONE SECURITY SERVICES LTD,6311257,Revenue,1KJ31,Security - Manned Guards,802.07
Environment & Regeneration,CW Security Services             ,Supplies & Services,31/07/2014,DELTA ONE SECURITY SERVICES LTD,6317591,Revenue,1KJ31,Security - Manned Guards,"1,046.73"
Environment & Regeneration,CW Security Services             ,Supplies & Services,28/07/2014,DELTA ONE SECURITY SERVICES LTD,6313109,Revenue,1KJ31,Security - Manned Guards,"1,072.26"
Environment & Regeneration,CW Security Services             ,Supplies & Services,28/07/2014,DELTA ONE SECURITY SERVICES LTD,6313116,Revenue,1KJ31,Security - Manned Guards,621.23
Adult and Culture,Adult Serv Finance         ,Third Party Payments,25/07/2014,DEMENTIA CARE PARTNERSHIP,6292864,Revenue,1MG50,Ind Home Spot Pur Elderly,"1,694.09"
Adult and Culture,Adult Serv Finance         ,Third Party Payments,25/07/2014,DEMENTIA CARE PARTNERSHIP,6304710,Revenue,1MG50,Ind Home Spot Pur Elderly,"2,539.90"
Adult and Culture,Adult Serv Finance         ,Third Party Payments,07/07/2014,DEMENTIA CARE PARTNERSHIP,6293056,Revenue,1MG50,Ind Home Spot Pur Elderly,"2,768.13"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/07/2014,DEMENTIA CARE PARTNERSHIP,6295154,Revenue,1MG50,Ind Home Spot Pur Elderly,"16,400.86"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/07/2014,DEMENTIA CARE PARTNERSHIP,6295154,Revenue,1MH50,Ind Home Spot Pur PD,"6,301.98"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/07/2014,DEMENTIA CARE PARTNERSHIP,6295154,Revenue,1MK51,Ind Home-Per Care LD,97.52
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/07/2014,DEMENTIA CARE PARTNERSHIP,6295154,Revenue,1MM50,Ind Home - Spot Pur MH,255.99
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/07/2014,DEMENTIA CARE PARTNERSHIP,6295178,Revenue,1MG50,Ind Home Spot Pur Elderly,"47,300.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/07/2014,DEMENTIA CARE PARTNERSHIP,6295178,Revenue,1MH50,Ind Home Spot Pur PD,"1,892.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/07/2014,DEMENTIA CARE PARTNERSHIP,6295178,Revenue,1MK50,Ind Supported Living LD,946.00
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/07/2014,DEMENTIA CARE PARTNERSHIP,6295178,Revenue,1MM50,Ind Home - Spot Pur MH,"1,892.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,01/07/2014,DEMENTIA CARE PARTNERSHIP,6287408,Revenue,1MM20,Ind Res Care MH,300.00
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,07/07/2014,DEMENTIA CARE PARTNERSHIP,6291461,Revenue,1MG60,Ind Day Care Elderly,"9,078.14"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,DENE PARK HOUSE,6300494,Revenue,1MG10,Ind Nursing Care Elderly,"-7,452.72"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,DENE PARK HOUSE,6300494,Revenue,1MG20,Ind Res Care Elderly,"-3,532.88"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,DENE PARK HOUSE,6300495,Revenue,1MG10,Ind Nursing Care Elderly,23.25
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,DENE PARK HOUSE,6300495,Revenue,1MG20,Ind Res Care Elderly,"4,018.22"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,DENE PARK HOUSE,6300494,Revenue,1MG10,Ind Nursing Care Elderly,"34,959.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,DENE PARK HOUSE,6300494,Revenue,1MG20,Ind Res Care Elderly,"11,322.24"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,DENE PARK HOUSE,6300494,Revenue,3WH93,Continuing Care,"2,183.16"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,DENE PARK HOUSE,6300495,Revenue,1MG20,Ind Res Care Elderly,"3,706.69"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,DENE PARK HOUSE,6300557,Revenue,1MG10,Ind Nursing Care Elderly,"1,330.68"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",15/07/2014,DENECROFT,6300476,Revenue,1MG20,Ind Res Care Elderly,"-4,999.80"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/07/2014,DENECROFT,6300476,Revenue,1MG20,Ind Res Care Elderly,"14,334.40"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",01/07/2014,DENESIDE COURT CARE HOME,6287380,Revenue,1MK20,Ind Res Care LD,-204.48
