Newcastle City Council Invoices over £250 paid in October 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,21/10/2014,CHILDRENS FAMILY TRUST,6393814,Revenue,1MC22,IND Sector Foster Carer Costs,"3,920.00"
Children's Services,Educ Families Info         ,Supplies & Services,27/10/2014,CHILL OUT TIME,6401797,Revenue,1E+201,ISB PVI Nurseries,"5,388.75"
Children's Services,Educ School Planning    ,Supplies & Services,30/10/2014,CHILL OUT TIME CHILDCARE,6406141,Revenue,1EEP5,2Yr Old Learning & Childcare,"7,631.47"
Children's Services,Play Service               ,Supplies & Services,08/10/2014,CHILL OUT TIME CHILDCARE,6382895,Revenue,1EP94,Playcare St Catherines,"1,440.22"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/10/2014,CHIPPINDALE PLANT LTD,6384030,Revenue,1KESY,Fleet Services Hire office,327.40
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/10/2014,CHIPPINDALE PLANT LTD,6384031,Revenue,1KESY,Fleet Services Hire office,327.40
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/10/2014,CHIPPINDALE PLANT LTD,6384032,Revenue,1KESY,Fleet Services Hire office,281.80
Environment & Regeneration,NS Localised Services      ,Supplies & Services,17/10/2014,CHIRMARN LTD,6391435,Revenue,1KE55,Misc Asbestos Removal,500.00
Environment & Regeneration,NS: Asset Man              ,Premises,22/10/2014,CHIRMARN LTD,6396148,Revenue,1DY50,Misc Corporate Estates,"1,275.00"
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,03/10/2014,CHIRMARN LTD,6378763,Revenue,1KVEM,Mechanical Stand Alone Works,"1,050.00"
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,10/10/2014,CHIRMARN LTD,6378770,Revenue,1KVEM,Mechanical Stand Alone Works,"1,050.00"
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,16/10/2014,CHIRMARN LTD,6390206,Revenue,1KVWC,Minor Works Contracts,302.00
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,03/10/2014,CHIRMARN LTD,6376942,Revenue,1KBRM,Sub Contractors R & M,"25,209.56"
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,17/10/2014,CHIRMARN LTD,6391464,Revenue,1KR7E,Electrical East,360.00
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,17/10/2014,CHIRMARN LTD,6391473,Revenue,1KR7E,Electrical East,720.00
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,14/10/2014,CHIRMARN LTD,6387801,Revenue,1KR01,R & M Trading,280.00
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,09/10/2014,CHIRMARN LTD,6380300,Revenue,1KR7E,Electrical East,720.00
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,09/10/2014,CHIRMARN LTD,6380495,Revenue,1KR7E,Electrical East,720.00
Environment & Regeneration,NS: Repairs & Maintenance  ,Supplies & Services,21/10/2014,CHIRMARN LTD,6394946,Revenue,1KR7E,Electrical East,720.00
Environment & Regeneration,NS: Repairs & Maintenance  ,Supplies & Services,10/10/2014,CHIRMARN LTD,6382814,Revenue,1KM1E,Voids 2.5 East,570.00
Environment & Regeneration,NS: Repairs & Maintenance  ,Supplies & Services,14/10/2014,CHIRMARN LTD,6387931,Revenue,1KM1W,Voids 2.5 West,750.00
Environment & Regeneration,NS: Repairs & Maintenance  ,Supplies & Services,08/10/2014,CHIRMARN LTD,6382813,Revenue,1KM1W,Voids 2.5 West,364.00
Environment & Regeneration,NS: Repairs & Maintenance  ,Supplies & Services,08/10/2014,CHIRMARN LTD,6382815,Revenue,1KM1E,Voids 2.5 East,402.00
Children's Services,Educ Families Info         ,Supplies & Services,20/10/2014,CHOICE CHILDCARE LTD,6392744,Revenue,1E+201,ISB PVI Nurseries,"12,081.85"
Children's Services,Educ School Planning    ,Supplies & Services,31/10/2014,CHOICE CHILDCARE LTD,6407294,Revenue,1EEP5,2Yr Old Learning & Childcare,"8,819.72"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",30/10/2014,CIC,6406411,Revenue,1MK50,Ind Supported Living LD,"-2,909.12"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,28/10/2014,CIC,6403155,Revenue,1MG50,Ind Home Spot Pur Elderly,228.00
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,28/10/2014,CIC,6403155,Revenue,1MH50,Ind Home Spot Pur PD,"1,440.12"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,28/10/2014,CIC,6403155,Revenue,1MK51,Ind Home-Per Care LD,"7,470.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,28/10/2014,CIC,6403155,Revenue,1MK55,Dom Care Family/Carer LD,"7,495.40"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,28/10/2014,CIC,6403156,Revenue,1MH50,Ind Home Spot Pur PD,"1,345.05"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,30/10/2014,CIC,6406411,Revenue,1MK50,Ind Supported Living LD,"80,979.19"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,09/10/2014,CIC,6383805,Revenue,1MH50,Ind Home Spot Pur PD,"1,118.15"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,09/10/2014,CIC,6383805,Revenue,1MK51,Ind Home-Per Care LD,"7,266.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,09/10/2014,CIC,6383805,Revenue,1MK55,Dom Care Family/Carer LD,"9,368.50"
Environment & Regeneration,Cityworks Parks & C/side   ,Supplies & Services,28/10/2014,CIMSPA,6389225,Revenue,1KL0A,Leisure Factility Central O/H,750.00
Chief Executive's,CD - Revenues & Benefits         ,Employees,22/10/2014,CIPFA BUSINESS LTD,6373500,Revenue,1CR01,Revenues & Benefits Managemnt,590.00
Environment & Regeneration,E&R-Highway&Traffic Management   ,Supplies & Services,21/10/2014,CIPFA NETWORKS,6369277,Revenue,1KTCA,Asset Management,"1,395.00"
Adult and Culture,Social Services                        ,Premises,24/10/2014,CIS LTD PROPERTY RECEIPT ACCT,6400042,Revenue,1DF32,NGI Visitor Info Ctr,"3,325.50"
Children's Services,Schools Payment Agency                 ,Supplies & Services,17/10/2014,CIT VENDOR FINANCE (UK) LTD,6390496,Revenue,1E+69,West Walker Primary,531.53
Adult and Culture,Ad Serv-Welfare Rights-    ,Supplies & Services,28/10/2014,CITIZENS ADVICE,6385443,Revenue,1VH26,Housing & Welfare Rights,414.00
Children's Services,Schools Payment Agency                 ,Premises,15/10/2014,CITY & SUBURBAN WINDOW CLEANING COMPANY,6387093,Revenue,1E+95,St. Vincents R.C. Primary,265.00
Environment & Regeneration,CW Services to Schools           ,Premises,22/10/2014,CITY CLEAN NORTHERN LTD,6396671,Revenue,1KH95,St Marys RC School,"1,693.75"
Environment & Regeneration,CW Services to Schools           ,Premises,03/10/2014,CITY CLEAN NORTHERN LTD,6377342,Revenue,1KH61,Gosforth Central Middle,136.50
Environment & Regeneration,CW Services to Schools           ,Premises,03/10/2014,CITY CLEAN NORTHERN LTD,6377342,Revenue,1KH53,Gosforth East Middle,110.50
Environment & Regeneration,CW Services to Schools           ,Premises,03/10/2014,CITY CLEAN NORTHERN LTD,6377342,Revenue,1KG45,Wingrove Primary,84.50
Environment & Regeneration,CW Services to Schools           ,Premises,03/10/2014,CITY CLEAN NORTHERN LTD,6377342,Revenue,1KH45,Walkergate Primary,97.50
Environment & Regeneration,CW Services to Schools           ,Premises,03/10/2014,CITY CLEAN NORTHERN LTD,6377342,Revenue,1KH54,Gosforth Junior High,149.50
Environment & Regeneration,E&R Parking Services       ,Premises,03/10/2014,CITY CLEAN NORTHERN LTD,6376680,Revenue,1V204,Car Parking Infrastructure,650.00
Environment & Regeneration,NS: Asset Man              ,Premises,27/10/2014,CITY CLEAN NORTHERN LTD,6401626,Revenue,1FRAW,Premises Contracts,"1,336.50"
Adult and Culture,Social Services                        ,Third Party Payments,08/10/2014,CITY HOSPITALS SUNDERLAND FOUNDATION,6380810,Revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,252.45
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,29/10/2014,CITY LAUNDRY,6399766,Revenue,1KF07,Banqueting Suite,261.95
Chief Executive's,CD - L Mayors                 ,Supplies & Services,21/10/2014,CITY OF NEWCASTLE PIPE BAND,6381006,Revenue,1FN01,Lord Mayors Secretariat,300.00
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,14/10/2014,CITY OF NEWCASTLE UPON TYNE,6387877,Revenue,3KLCH,City Hall Holding Account,"5,000.00"
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,14/10/2014,CITY OF NEWCASTLE UPON TYNE,6387881,Revenue,3KLCH,City Hall Holding Account,"5,000.00"
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,06/10/2014,CITY OF NEWCASTLE UPON TYNE,6378544,Revenue,3KLCH,City Hall Holding Account,"2,000.00"
Adult and Culture,AS - Westgate AE   td       ,Supplies & Services,22/10/2014,CITY TREASURER,6398887,Revenue,1EA06,Westgate ASB,75.66
Adult and Culture,AS - Westgate AE   td       ,Supplies & Services,22/10/2014,CITY TREASURER,6398906,Revenue,1EA34,Skills For Life - Resources,408.69
Adult and Culture,AS - Westgate AE   td       ,Transport,22/10/2014,CITY TREASURER,6398887,Revenue,1EA06,Westgate ASB,382.77
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6393619,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6393893,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394412,Revenue,1MD67,S17 Children in Need,160.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394412,Revenue,1KFE5,English Martyrs RC Primary Sch,4.77
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394413,Revenue,1MD67,S17 Children in Need,480.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394443,Revenue,3WJ01,Service Users Funds,800.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394586,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394596,Revenue,3WJ01,Service Users Funds,320.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394615,Revenue,3WJ01,Service Users Funds,260.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394865,Revenue,3WJ01,Service Users Funds,260.00
Adult and Culture,Social Services                        ,Supplies & Services,20/10/2014,CITY TREASURER,6394949,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395144,Revenue,1MC20,In-House Foster Carer Costs,30.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395144,Revenue,1MM23,Community Mntl Hlth was Scrogg,17.13
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395144,Revenue,1KFP4,St Cuthberts Academy,95.17
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395144,Revenue,1MN30,Asylum Seekers Adults,2.70
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395145,Revenue,1MM23,Community Mntl Hlth was Scrogg,26.19
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395145,Revenue,1MD67,S17 Children in Need,200.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395145,Revenue,1KFG3,Kingston Park,18.10
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395151,Revenue,1MC06,Iona Place Childrens Unit,800.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395156,Revenue,1MP12,MESMAC,268.49
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395156,Revenue,1MP18,Shine Project (Womens HIV),54.19
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6395173,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396026,Revenue,3WJ01,Service Users Funds,350.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396031,Revenue,1MM23,Community Mntl Hlth was Scrogg,2.45
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396031,Revenue,1KFP4,St Cuthberts Academy,14.81
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396031,Revenue,1MD67,S17 Children in Need,130.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396038,Revenue,3WJ01,Service Users Funds,450.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396378,Revenue,1MG01,Assmnt & Care Man Elderly,500.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396380,Revenue,1MC20,In-House Foster Carer Costs,7.65
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396380,Revenue,1MM23,Community Mntl Hlth was Scrogg,40.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396380,Revenue,1MD67,S17 Children in Need,160.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396380,Revenue,1KFR5,St Marys RC School,29.83
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396390,Revenue,3WJ01,Service Users Funds,500.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396397,Revenue,3WJ01,Service Users Funds,270.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396409,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396420,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396421,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396737,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396740,Revenue,3WJ01,Service Users Funds,500.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396742,Revenue,3WJ01,Service Users Funds,518.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396958,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396959,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6396966,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6397030,Revenue,3WJ01,Service Users Funds,"1,322.40"
Adult and Culture,Social Services                        ,Supplies & Services,21/10/2014,CITY TREASURER,6397034,Revenue,3WJ01,Service Users Funds,300.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6397559,Revenue,1MC05,Slatyford Lane Childrens Unit,400.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6397562,Revenue,1MM23,Community Mntl Hlth was Scrogg,9.75
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6397562,Revenue,1MD67,S17 Children in Need,240.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6397582,Revenue,3WJ01,Service Users Funds,270.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6397893,Revenue,1EM10,Youth offending Team,1.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398639,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398889,Revenue,1MM23,Community Mntl Hlth was Scrogg,16.50
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398889,Revenue,1MD67,S17 Children in Need,150.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398889,Revenue,1KFG3,Kingston Park,17.91
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398890,Revenue,3WJ01,Service Users Funds,400.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398903,Revenue,3WJ01,Service Users Funds,260.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398904,Revenue,3WJ01,Service Users Funds,320.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398916,Revenue,1KVWC,Minor Works Contracts,19.99
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398916,Revenue,1MM23,Community Mntl Hlth was Scrogg,21.95
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398916,Revenue,1MX06,Community Reablement,10.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398916,Revenue,1MD67,S17 Children in Need,120.00
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398916,Revenue,1MN30,Asylum Seekers Adults,7.89
Adult and Culture,Social Services                        ,Supplies & Services,22/10/2014,CITY TREASURER,6398916,Revenue,1MH70,Phy Disability-Sensory Support,14.94
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400062,Revenue,1MM23,Community Mntl Hlth was Scrogg,5.85
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400062,Revenue,1MD67,S17 Children in Need,320.00
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400062,Revenue,1KFE6,Hawthorn Primary,12.00
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400070,Revenue,1MC05,Slatyford Lane Childrens Unit,400.00
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400120,Revenue,1ME01,Secure Accom (YJ),300.00
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400124,Revenue,1MG70,Equipt & Adaptations Elderly,90.67
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400124,Revenue,1MK34,Shared Lives - Adult LD,12.48
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400124,Revenue,1MR52,Adults Admin Pool,2.14
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400124,Revenue,1MG01,Assmnt & Care Man Elderly,225.98
Adult and Culture,Social Services                        ,Supplies & Services,23/10/2014,CITY TREASURER,6400124,Revenue,1MK01,Disability Team,95.00
Adult and Culture,Social Services                        ,Third Party Payments,20/10/2014,CITY TREASURER,6394412,Revenue,1MD62,Support to LAC,122.68
Adult and Culture,Social Services                        ,Third Party Payments,20/10/2014,CITY TREASURER,6394412,Revenue,1MD67,S17 Children in Need,334.30
Adult and Culture,Social Services                        ,Third Party Payments,20/10/2014,CITY TREASURER,6394584,Revenue,1EM10,Youth offending Team,15.07
Adult and Culture,Social Services                        ,Third Party Payments,20/10/2014,CITY TREASURER,6394584,Revenue,1MB07,Young Carers Budget,125.38
Adult and Culture,Social Services                        ,Third Party Payments,21/10/2014,CITY TREASURER,6395144,Revenue,1MD62,Support to LAC,84.28
Adult and Culture,Social Services                        ,Third Party Payments,21/10/2014,CITY TREASURER,6395144,Revenue,1MD67,S17 Children in Need,156.00
Adult and Culture,Social Services                        ,Third Party Payments,21/10/2014,CITY TREASURER,6395145,Revenue,1MD62,Support to LAC,132.05
Adult and Culture,Social Services                        ,Third Party Payments,21/10/2014,CITY TREASURER,6396031,Revenue,1MD62,Support to LAC,250.60
Adult and Culture,Social Services                        ,Third Party Payments,21/10/2014,CITY TREASURER,6396031,Revenue,1MD67,S17 Children in Need,74.40
Adult and Culture,Social Services                        ,Third Party Payments,21/10/2014,CITY TREASURER,6396380,Revenue,1MD62,Support to LAC,20.50
Adult and Culture,Social Services                        ,Third Party Payments,21/10/2014,CITY TREASURER,6396380,Revenue,1MD67,S17 Children in Need,24.50
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6397560,Revenue,1MF01,16+ Team (YP),"2,290.00"
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6397562,Revenue,1MD62,Support to LAC,80.19
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6397562,Revenue,1MD67,S17 Children in Need,39.20
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6397893,Revenue,1EM10,Youth offending Team,145.98
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6398889,Revenue,1MF35,Special Guardianship Allow,200.00
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6398889,Revenue,1MD62,Support to LAC,171.23
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6398889,Revenue,1MD67,S17 Children in Need,34.95
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6398916,Revenue,1MF01,16+ Team (YP),40.00
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6398916,Revenue,1MD62,Support to LAC,209.25
Adult and Culture,Social Services                        ,Third Party Payments,22/10/2014,CITY TREASURER,6398916,Revenue,1MD67,S17 Children in Need,55.00
Adult and Culture,Social Services                        ,Third Party Payments,23/10/2014,CITY TREASURER,6400062,Revenue,1MD62,Support to LAC,110.62
Adult and Culture,Social Services                        ,Third Party Payments,23/10/2014,CITY TREASURER,6400062,Revenue,1MD67,S17 Children in Need,39.20
Adult and Culture,Social Services                        ,Third Party Payments,23/10/2014,CITY TREASURER,6400124,Revenue,1MH50,Ind Home Spot Pur PD,25.00
Adult and Culture,Social Services                        ,Third Party Payments,23/10/2014,CITY TREASURER,6400124,Revenue,1MR27,Social Service GF Transfer,30.00
Adult and Culture,Social Services                        ,Transport,20/10/2014,CITY TREASURER,6394584,Revenue,1EM10,Youth offending Team,196.10
Adult and Culture,Social Services                        ,Transport,21/10/2014,CITY TREASURER,6396380,Revenue,1MD62,Support to LAC,12.90
Adult and Culture,Social Services                        ,Transport,22/10/2014,CITY TREASURER,6397893,Revenue,1EM10,Youth offending Team,247.65
Adult and Culture,Social Services                        ,Transport,22/10/2014,CITY TREASURER,6398888,Revenue,1ME01,Secure Accom (YJ),277.60
Adult and Culture,Social Services - Social Care Payments ,Supplies & Services,20/10/2014,CITY TREASURER,6394587,Revenue,1MC20,In-House Foster Carer Costs,384.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,21/10/2014,CITY TREASURER,6395155,Revenue,1MF35,Special Guardianship Allow,500.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,21/10/2014,CITY TREASURER,6397014,Revenue,1MC20,In-House Foster Carer Costs,481.00
Chief Executive's,CD - Finance & Resources NOR           ,Premises,22/10/2014,CITY TREASURER,6398395,Revenue,1DR03,Grainger Market,10.99
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1DR03,Grainger Market,61.26
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1FJX1,Legal - Expenditure Overheads,40.00
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1MD68,Legal Fees Care,12.49
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1ML09,PH - Drugs and alcohol,545.29
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1KN21,Elswick Ward,10.00
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1FK04,Committee,8.65
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1KN22,Fenham Ward,28.76
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1KN52,Newburn Ward,12.26
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1HRA1,HRA-General,160.00
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1FG51,Chief Executive,27.70
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1DTS1,I&D Property Services,149.99
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,22/10/2014,CITY TREASURER,6398395,Revenue,1D500,Food Safety & Training,54.69
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,22/10/2014,CITY TREASURER,6398409,Revenue,1FC40,Cee Central Team,350.00
Chief Executive's,Exchequer Accounts Payable             ,Current Assets,23/10/2014,CITY TREASURER,6400064,Revenue,4RX01,General Fund,"2,500.00"
Children's Services,Educ School Planning    ,Premises,21/10/2014,CITY TREASURER,6395150,Revenue,1MN11,UASC >18 (LC),15.00
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394117,Revenue,1MN10,UASC <18,63.00
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394117,Revenue,1MN11,UASC >18 (LC),597.00
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394408,Revenue,1MC20,In-House Foster Carer Costs,110.00
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394408,Revenue,1MR52,Adults Admin Pool,50.00
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394408,Revenue,1MD67,S17 Children in Need,80.00
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394410,Revenue,1MC05,Slatyford Lane Childrens Unit,400.00
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394418,Revenue,1MN11,UASC >18 (LC),233.00
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394418,Revenue,1MF02,16+ Team,2.17
Children's Services,Educ School Planning    ,Supplies & Services,20/10/2014,CITY TREASURER,6394418,Revenue,1E+296,16-19 Bursary Scheme,106.00
Children's Services,Educ School Planning    ,Supplies & Services,21/10/2014,CITY TREASURER,6395150,Revenue,1MF01,16+ Team (YP),12.62
Children's Services,Educ School Planning    ,Supplies & Services,21/10/2014,CITY TREASURER,6395150,Revenue,1MN11,UASC >18 (LC),164.00
Children's Services,Educ School Planning    ,Supplies & Services,21/10/2014,CITY TREASURER,6396030,Revenue,1E31N,Social Care R+M,400.00
