Newcastle City Council Invoices over £250 paid in November 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,19/11/2014,EYRE & ELLISTON LTD T/A EGS,6412424,Revenue,3KIMD,Other Stores Stock Account,"2,692.19"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,20/11/2014,EYRE & ELLISTON LTD T/A EGS,6412191,Revenue,1KVEE,Electrical Stand Alone Works,"1,864.00"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/11/2014,EYRE & ELLISTON LTD T/A EGS,6412394,Revenue,3KIMD,Other Stores Stock Account,"1,687.20"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/11/2014,EYRE & ELLISTON LTD T/A EGS,6412398,Revenue,1KVEE,Electrical Stand Alone Works,"19,610.28"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/11/2014,EYRE & ELLISTON LTD T/A EGS,6412403,Revenue,1KVEM,Mechanical Stand Alone Works,531.05
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/11/2014,EYRE & ELLISTON LTD T/A EGS,6412404,Revenue,3KIMD,Other Stores Stock Account,"1,070.96"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/11/2014,EYRE & ELLISTON LTD T/A EGS,6412405,Revenue,3KIMD,Other Stores Stock Account,476.22
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,25/11/2014,EYRE & ELLISTON LTD T/A EGS,6414795,Revenue,3KIMD,Other Stores Stock Account,633.38
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,26/11/2014,EYRE & ELLISTON LTD T/A EGS,6414804,Revenue,3KIMD,Other Stores Stock Account,480.36
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,26/11/2014,EYRE & ELLISTON LTD T/A EGS,6414868,Revenue,3KIMD,Other Stores Stock Account,"1,794.40"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/11/2014,EYRE & ELLISTON LTD T/A EGS,6414876,Revenue,1KVEE,Electrical Stand Alone Works,"1,531.91"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/11/2014,EYRE & ELLISTON LTD T/A EGS,6414881,Revenue,3KIMD,Other Stores Stock Account,586.90
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/11/2014,EYRE & ELLISTON LTD T/A EGS,6418273,Revenue,1KVEE,Electrical Stand Alone Works,582.69
Environment & Regeneration,Cityworks Central Off      ,Supplies & Services,07/11/2014,F T LEISURE LTD,6413375,Revenue,1KL1D,East End Pool,"1,266.66"
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,13/11/2014,FABRIKAT (NOTTINGHAM) LTD,6409076,Revenue,3KIME,City Transport Stock Account,"4,170.00"
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,27/11/2014,FABRIKAT (NOTTINGHAM) LTD,6407902,Revenue,1KEMV,Blacksmiths,"4,280.00"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",04/11/2014,FAIRFIELD HOUSE,6410038,Revenue,1MM20,Ind Res Care MH,-397.20
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,04/11/2014,FAIRFIELD HOUSE,6410038,Revenue,1MG20,Ind Res Care Elderly,"1,572.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,04/11/2014,FAIRFIELD HOUSE,6410038,Revenue,1MM20,Ind Res Care MH,"23,820.00"
Adult and Culture,Social Services                        ,Third Party Payments,18/11/2014,FAIRMAN CHEMISTS LTD,6422715,Revenue,1ML09,PH - Drugs and alcohol,250.00
Adult and Culture,Social Services                        ,Third Party Payments,18/11/2014,FAIRMAN CHEMISTS LTD,6422715,Revenue,1ML11,PH - Smoking & Tobacco,427.84
Adult and Culture,Social Services                        ,Third Party Payments,18/11/2014,FAIRMAN CHEMISTS LTD,6422715,Revenue,1ML10,PH - Sexual health -C'ception,65.68
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,18/11/2014,FAIRMAN CHEMISTS LTD,6422716,Revenue,1ML09,PH - Drugs and alcohol,225.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,18/11/2014,FAIRMAN CHEMISTS LTD,6422716,Revenue,1ML11,PH - Smoking & Tobacco,366.90
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,18/11/2014,FAIRMAN CHEMISTS LTD,6422716,Revenue,1ML10,PH - Sexual health -C'ception,66.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,18/11/2014,FAIRMAN CHEMISTS LTD,6422716,Revenue,1ML12,PH -E Years and Children 5-19,60.00
Chief Executive's,CD - Regional & European Prog    ,Capital Expenditure,11/11/2014,FAITHFULL & GOULD LTD,6416959,Capital,2N401,Capital General,645.00
Adult and Culture,Social Services-Care Support           ,Third Party Payments,24/11/2014,FALCON MEDICAL GROUP,6428066,Revenue,1ML10,PH - Sexual health -C'ception,"2,391.35"
Adult and Culture,Social Services-Care Support           ,Third Party Payments,24/11/2014,FALCON MEDICAL GROUP,6428066,Revenue,1ML03,PH - NHS Health Checks,526.50
Environment & Regeneration,E&R ERS&PP                 ,Supplies & Services,28/11/2014,FALCONS COMMUNITY FOUNDATION,6433878,Revenue,1D522,Other Licensing,"15,000.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/11/2014,FALMOUTH HOUSE,6422919,Revenue,1MG20,Ind Res Care Elderly,"4,855.80"
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,07/11/2014,FALON NAMEPLATES LTD,6409980,Revenue,1KE27,Bereavement Services Overhead,"1,137.50"
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,13/11/2014,FARAH CHEMISTS LTD,6415598,Revenue,1ML09,PH - Drugs and alcohol,380.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,19/11/2014,FARAH CHEMISTS LTD,6423916,Revenue,1ML09,PH - Drugs and alcohol,380.00
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",04/11/2014,FELLINGATE CARE CENTRE,6410068,Revenue,1MG10,Ind Nursing Care Elderly,-983.28
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,04/11/2014,FELLINGATE CARE CENTRE,6410068,Revenue,1MG10,Ind Nursing Care Elderly,"3,488.00"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,06/11/2014,FENHAM COACHWORKS,6405894,Revenue,1KESG,Light Workshop Code 5 Repairs,"1,180.00"
Adult and Culture,Social Services-Care Support           ,Third Party Payments,24/11/2014,FENHAM HALL MEDICAL GROUP,6428059,Revenue,1ML09,PH - Drugs and alcohol,766.20
Adult and Culture,Social Services-Care Support           ,Third Party Payments,24/11/2014,FENHAM HALL MEDICAL GROUP,6428059,Revenue,1ML10,PH - Sexual health -C'ception,"1,543.93"
Children's Services,Schools Payment Agency                 ,Premises,10/11/2014,FENHAM SWIMMING PROJECT,6415821,Revenue,1E+74,English Martyrs R.C. Primary,330.00
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,14/11/2014,FERGUSON LODGE,6419763,Revenue,1MG50,Ind Home Spot Pur Elderly,"3,126.06"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",04/11/2014,FERGUSON LODGE,6410016,Revenue,1MG20,Ind Res Care Elderly,"-13,011.98"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,04/11/2014,FERGUSON LODGE,6410016,Revenue,1MG20,Ind Res Care Elderly,"62,535.28"
Children's Services,Byker Community Primary School         ,Supplies & Services,26/11/2014,FERGUSONS MOTORS & CYCLES,6428928,Revenue,1E+38,Byker Primary,300.00
Children's Services,Educ Newbiggin S/Start     ,Supplies & Services,28/11/2014,FINDEL EDUCATION,6433900,Revenue,1EEK6,Denton Westerhope Chldrn Cent,350.65
Children's Services,Gosforth Central Middle School         ,Supplies & Services,14/11/2014,FINDEL EDUCATION,6419941,Revenue,1E+105,Gosforth Central Middle,399.95
Children's Services,Schools Payment Agency                 ,Supplies & Services,13/11/2014,FINDEL EDUCATION,6418123,Revenue,1E+95,St. Vincents R.C. Primary,368.95
Children's Services,Schools Payment Agency                 ,Supplies & Services,19/11/2014,FINDEL EDUCATION,6423901,Revenue,1E+73,Christchurch CE Primary,424.00
Children's Services,Schools Payment Agency                 ,Supplies & Services,20/11/2014,FINDEL EDUCATION,6424987,Revenue,1E+55,Ravenswood Primary,336.00
Children's Services,Schools Payment Agency                 ,Supplies & Services,24/11/2014,FINDEL EDUCATION,6427142,Revenue,1E+54,North Fawdon Primary,439.95
Environment & Regeneration,Walker Activity Dome       ,Supplies & Services,07/11/2014,FINDEL EDUCATION,6378526,Revenue,1KLHB,Park Lives               K,279.50
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,21/11/2014,FIRMSTEP,6427020,Revenue,1CM00,IT Management & Admin,"16,799.00"
Adult and Culture,AS - Learning City         ,Supplies & Services,21/11/2014,FITTED INTERIORS TRAINING& INSTALLATIONS,6403355,Revenue,1EA37,External Providers,"10,048.31"
Children's Services,Schools Payment Agency                 ,Supplies & Services,26/11/2014,FITTED INTERIORS TRAINING& INSTALLATIONS,6426696,Revenue,1E+254,Linhope PRU,"1,072.10"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",18/11/2014,FITZROY SUPPORT,6423031,Revenue,1MK20,Ind Res Care LD,-714.96
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",18/11/2014,FITZROY SUPPORT,6423032,Revenue,1MK20,Ind Res Care LD,-714.96
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/11/2014,FITZROY SUPPORT,6423031,Revenue,1MK20,Ind Res Care LD,"6,063.32"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/11/2014,FITZROY SUPPORT,6423032,Revenue,1MK20,Ind Res Care LD,"6,063.32"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,06/11/2014,FIVE STAR SERVICES LTD,6413190,Revenue,1E212,Transport Special,550.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,06/11/2014,FIVE STAR SERVICES LTD,6413192,Revenue,1E212,Transport Special,270.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,06/11/2014,FIVE STAR SERVICES LTD,6413251,Revenue,1E212,Transport Special,445.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,06/11/2014,FIVE STAR SERVICES LTD,6413253,Revenue,1E212,Transport Special,550.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,06/11/2014,FIVE STAR SERVICES LTD,6413255,Revenue,1E212,Transport Special,350.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,06/11/2014,FIVE STAR SERVICES LTD,6413256,Revenue,1E212,Transport Special,430.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,06/11/2014,FIVE STAR SERVICES LTD,6413258,Revenue,1E212,Transport Special,550.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,20/11/2014,FIVE STAR SERVICES LTD,6425853,Revenue,1E212,Transport Special,550.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,21/11/2014,FIVE STAR SERVICES LTD,6426527,Revenue,1E212,Transport Special,550.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,21/11/2014,FIVE STAR SERVICES LTD,6426529,Revenue,1E212,Transport Special,430.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,27/11/2014,FIVE STAR SERVICES LTD,6429531,Revenue,1E212,Transport Special,280.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,27/11/2014,FIVE STAR SERVICES LTD,6429539,Revenue,1E212,Transport Special,430.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,27/11/2014,FIVE STAR SERVICES LTD,6429540,Revenue,1E212,Transport Special,550.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,27/11/2014,FIVE STAR SERVICES LTD,6429542,Revenue,1E212,Transport Special,445.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,27/11/2014,FIVE STAR SERVICES LTD,6429543,Revenue,1E212,Transport Special,550.00
Adult and Culture,Adult Serv Finance         ,Transfer Payments,27/11/2014,FIVE STAR SERVICES LTD,6429546,Revenue,1E212,Transport Special,550.00
Environment & Regeneration,E&R Parking Services    ,Transport,10/11/2014,FIVE STAR SERVICES LTD,6415716,Revenue,1V300,Green Travel office,320.67
Environment & Regeneration,Allendale Building                     ,Supplies & Services,04/11/2014,FLEET (LINE MARKERS) LTD,6410867,Revenue,1KEBA,Sandhills Overheads,838.80
Environment & Regeneration,Allendale Building                     ,Supplies & Services,20/11/2014,FLEET (LINE MARKERS) LTD,6422542,Revenue,1KECA,Rothbury Terrace Overheads,"1,348.40"
Environment & Regeneration,NS Localised Services      ,Supplies & Services,04/11/2014,FLEET (LINE MARKERS) LTD,6410777,Revenue,1KEAT,Hortic Services Overhead,"1,620.40"
Environment & Regeneration,Allendale Building                     ,Supplies & Services,24/11/2014,FLEMING & CO (MACHINERY) LTD,6404835,Revenue,3KIMD,Other Stores Stock Account,576.00
Environment & Regeneration,Allendale Building                     ,Supplies & Services,26/11/2014,FLEMING & CO (MACHINERY) LTD,6408357,Revenue,3KIMD,Other Stores Stock Account,295.80
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/11/2014,FLEMING & CO (MACHINERY) LTD,6391977,Revenue,3KIMD,Other Stores Stock Account,405.60
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/11/2014,FLEMING & CO (MACHINERY) LTD,6384848,Revenue,3KIMD,Other Stores Stock Account,405.60
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,06/11/2014,FLEMING & CO (MACHINERY) LTD,6386376,Revenue,3KIMD,Other Stores Stock Account,473.20
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/11/2014,FLEMING & CO (MACHINERY) LTD,6420967,Revenue,3KIMD,Other Stores Stock Account,405.60
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/11/2014,FLEMING & CO (MACHINERY) LTD,6403184,Revenue,3KIMD,Other Stores Stock Account,517.60
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/11/2014,FLEMING & CO (MACHINERY) LTD,6404831,Revenue,3KIMD,Other Stores Stock Account,405.60
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,25/11/2014,FLEMING & CO (MACHINERY) LTD,6406620,Revenue,3KIMD,Other Stores Stock Account,405.60
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,26/11/2014,FLEMING & CO (MACHINERY) LTD,6408358,Revenue,3KIMD,Other Stores Stock Account,405.60
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/11/2014,FLEMING & CO (MACHINERY) LTD,6412241,Revenue,3KIMD,Other Stores Stock Account,405.60
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/11/2014,FLEMING & CO (MACHINERY) LTD,6412324,Revenue,3KIMD,Other Stores Stock Account,405.60
Environment & Regeneration,Highways                               ,Premises,20/11/2014,FLEMING & CO (MACHINERY) LTD,6401704,Revenue,1KEMC,Highways,382.00
Environment & Regeneration,Highways                               ,Supplies & Services,11/11/2014,FLEMING & CO (MACHINERY) LTD,6390423,Revenue,3KIMF,Highways Stock Account,407.84
Environment & Regeneration,Highways                               ,Supplies & Services,24/11/2014,FLEMING & CO (MACHINERY) LTD,6404832,Revenue,1KW01,Benwell & Scotswood,269.11
Children's Services,Benfield Secon/High School             ,Supplies & Services,17/11/2014,FLEX-E-VOUCHERS RE ELDON SQUARE,6421671,Revenue,1E+133,Benfield Comprehensive,445.00
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",18/11/2014,FLEXIBLE SUPPORT OPTIONS UK ( DOMICILIAR,6422905,Revenue,1MK20,Ind Res Care LD,-319.40
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/11/2014,FLEXIBLE SUPPORT OPTIONS UK ( DOMICILIAR,6422905,Revenue,1MK20,Ind Res Care LD,"3,582.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,26/11/2014,FLEXIBLE SUPPORT OPTIONS UK ( DOMICILIAR,6431418,Revenue,1MH50,Ind Home Spot Pur PD,700.00
Environment & Regeneration,E & R School Meals                     ,Supplies & Services,07/11/2014,FLOMATIC LTD,6396667,Revenue,1KF07,Banqueting Suite,300.99
Environment & Regeneration,NS: District Heating       ,Premises,04/11/2014,FLUID AUTOMATION,6409137,Revenue,1KR05,District Heating,855.00
Chief Executive's,CD-Communications and Marketing  ,Supplies & Services,13/11/2014,FLYER DISTRIBUTION UK LTD,6417949,Revenue,1FN20,Policy & Comms (S&S),"5,400.00"
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,27/11/2014,FM STEELSTOCK LTD,6432980,Revenue,3KIME,City Transport Stock Account,351.60
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,27/11/2014,FM STEELSTOCK LTD,6432981,Revenue,3KIME,City Transport Stock Account,505.44
Chief Executive's,CD - Treasury Mgmt Payments NOR        ,Supplies & Services,21/11/2014,FOCUS EDUCATION (NEWCASTLE) LTD,6427496,Revenue,1E31B,PFI Full Services,"589,339.35"
Children's Services,Comm Hub                   ,Supplies & Services,11/11/2014,FOCUS EDUCATION (NEWCASTLE) LTD,6406681,Revenue,1E+26,Throckley Primary,349.28
Children's Services,Comm Hub                   ,Supplies & Services,26/11/2014,FOCUS EDUCATION (NEWCASTLE) LTD,6431830,Revenue,1E31B,PFI Full Services,"589,339.35"
Children's Services,Comm Hub                   ,Supplies & Services,26/11/2014,FOCUS EDUCATION (NEWCASTLE) LTD,6431831,Revenue,1E31B,PFI Full Services,"30,430.57"
Adult and Culture,Social Services-Care Support           ,Third Party Payments,24/11/2014,FOOD NATION,6428100,Revenue,1ML07,PH -Obesity and phys activity,"14,422.52"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",18/11/2014,FORESIGHT RESIDENTIAL LTD,6422916,Revenue,1MH20,Ind Res Care PD,-377.20
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/11/2014,FORESIGHT RESIDENTIAL LTD,6422916,Revenue,1MH20,Ind Res Care PD,"2,861.08"
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,18/11/2014,FOREVER CARE,6422323,Revenue,1MF01,16+ Team (YP),"5,460.00"
Children's Services,Educ School Planning    ,Third Party Payments,03/11/2014,FOREVER CARE,6406305,Revenue,1MF01,16+ Team (YP),"13,065.00"
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,18/11/2014,FORSTER CARES LTD,6422319,Revenue,1MC22,IND Sector Foster Carer Costs,"6,857.14"
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,18/11/2014,FOSTERING OUTCOMES LTD,6422324,Revenue,1MC22,IND Sector Foster Carer Costs,"5,840.00"
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,18/11/2014,FOSTERING PEOPLE LTD,6422325,Revenue,1MC22,IND Sector Foster Carer Costs,"3,920.00"
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,18/11/2014,FOSTERING SOLUTIONS,6422326,Revenue,1MC22,IND Sector Foster Carer Costs,"3,210.48"
Children's Services,Invoice,Supplies & Services,26/11/2014,FOSTERTALK LTD,6414340,Revenue,1MC21,Fostering Unit,"2,000.00"
Environment & Regeneration,Cityworks City Hall        ,Supplies & Services,10/11/2014,FOUNDRY DC,6415909,Revenue,1KL3A,City Hall,295.00
Environment & Regeneration,Cityworks City Hall        ,Supplies & Services,11/11/2014,FOUNDRY DC,6417047,Revenue,1KL3A,City Hall,295.00
Environment & Regeneration,E&R Raising Participation        ,Supplies & Services,25/11/2014,FOUNDRY DC,6430218,Revenue,1KL0A,Leisure Factility Central O/H,"1,130.00"
Children's Services,Schools Payment Agency                 ,Premises,19/11/2014,FOUR SEASONS GROUNDS MAINTENANCE,6423911,Revenue,1E+55,Ravenswood Primary,524.55
Children's Services,Schools Payment Agency                 ,Premises,24/11/2014,FOUR SEASONS GROUNDS MAINTENANCE,6426693,Revenue,1E+49,Kingston Park Primary,403.50
Children's Services,Schools Payment Agency                 ,Premises,25/11/2014,FOUR SEASONS GROUNDS MAINTENANCE,6426346,Revenue,1E+25,South Gosforth First,691.99
Childrens Services,Social Services - Social Care Payments ,"Sales, Fees & Charges",14/11/2014,FOUR SEASONS HEALTH CARE,6420618,Revenue,1MG10,Ind Nursing Care Elderly,"1,877.39"
Childrens Services,Social Services - Social Care Payments ,"Sales, Fees & Charges",14/11/2014,FOUR SEASONS HEALTH CARE,6420619,Revenue,1MG10,Ind Nursing Care Elderly,"5,841.66"
Childrens Services,Social Services - Social Care Payments ,"Sales, Fees & Charges",14/11/2014,FOUR SEASONS HEALTH CARE,6420625,Revenue,1MG20,Ind Res Care Elderly,480.48
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,18/11/2014,FOUR SEASONS HEALTH CARE,6422342,Revenue,1MC02,Ind Sector Placements,"11,875.00"
Chief Executive's,CD - Legal Services              ,Supplies & Services,04/11/2014,FOWLER ASSOCIATES,6410965,Revenue,1MR52,Adults Admin Pool,817.50
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",04/11/2014,FOXTON COURT,6410062,Revenue,1MG20,Ind Res Care Elderly,-495.80
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,04/11/2014,FOXTON COURT,6410062,Revenue,1MG20,Ind Res Care Elderly,"1,933.80"
Environment & Regeneration,Highways                               ,Supplies & Services,03/11/2014,FRANKLIN STEEL STOCKHOLDERS LTD,6392792,Revenue,1KEMV,Blacksmiths,366.00
Environment & Regeneration,Highways                               ,Supplies & Services,03/11/2014,FRANKLIN STEEL STOCKHOLDERS LTD,6405842,Revenue,1KEMC,Highways,873.20
Children's Services,Educ Willow Ave            ,Supplies & Services,12/11/2014,FREEMAN CATERING BUTCHERS,6418137,Revenue,1E465,Willow Avenue Community C C P,435.92
Environment & Regeneration,NS: City Transport         ,Supplies & Services,07/11/2014,FREIGHT TRANSPORT ASSOCIATION,6415021,Revenue,1KEMC,Highways,16.75
Environment & Regeneration,NS: City Transport         ,Supplies & Services,07/11/2014,FREIGHT TRANSPORT ASSOCIATION,6415021,Revenue,1KENB,Fleet Workshops OH,57.00
Environment & Regeneration,NS: City Transport         ,Supplies & Services,07/11/2014,FREIGHT TRANSPORT ASSOCIATION,6415021,Revenue,1KW00,Localised Working O/H,25.50
Environment & Regeneration,NS: City Transport         ,Supplies & Services,07/11/2014,FREIGHT TRANSPORT ASSOCIATION,6415021,Revenue,1KJ51,Cash in Transit,113.75
Environment & Regeneration,NS: City Transport         ,Supplies & Services,07/11/2014,FREIGHT TRANSPORT ASSOCIATION,6415021,Revenue,1KB40,Citybuild Stores O/H,39.50
Environment & Regeneration,NS: City Transport         ,Supplies & Services,07/11/2014,FREIGHT TRANSPORT ASSOCIATION,6415021,Revenue,1KE44,Waste Collect Trade Containers,16.25
Adult and Culture,Adult Serv Capability's    ,Supplies & Services,07/11/2014,FRESHFAYRE LTD,6414621,Revenue,1MW03,Capabilities,273.15
Adult and Culture,Adult Serv Capability's    ,Supplies & Services,25/11/2014,FRESHFAYRE LTD,6430118,Revenue,1MW03,Capabilities,260.26
Environment & Regeneration,E & R School Meals                     ,Supplies & Services,24/11/2014,FRESHFAYRE LTD,6428281,Revenue,1KF04,Staff Restaurant,264.24
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,10/11/2014,FRIENDS OF GOSFORTH CENTRAL PARK,6416112,Revenue,1KN42,Parklands Ward,300.00
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,10/11/2014,FRIENDS OF GOSFORTH CENTRAL PARK,6416113,Revenue,1KN43,West Gosforth Ward,800.00
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,18/11/2014,FRIENDS OF GOSFORTH CENTRAL PARK,6421921,Revenue,1KN41,East Gosforth Ward,500.00
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,18/11/2014,FRIENDS OF GOSFORTH CENTRAL PARK,6422473,Revenue,1KN41,East Gosforth Ward,"1,500.00"
Children's Services,Hotspur Primary School                 ,Employees,25/11/2014,FTC PROJECTS LTD,6427779,Revenue,1E+47,Hotspur Primary,"1,399.35"
Children's Services,Newburn Manor First School             ,Supplies & Services,18/11/2014,FTC PROJECTS LTD,6422377,Revenue,1E+22,Newburn Manor Primary,"2,798.70"
Children's Services,Newburn Manor First School             ,Supplies & Services,20/11/2014,FTC PROJECTS LTD,6422376,Revenue,1E+22,Newburn Manor Primary,622.50
Children's Services,Schools Payment Agency                 ,Employees,10/11/2014,FTC PROJECTS LTD,6415674,Revenue,1E+30,Westerhope Primary,"1,651.40"
Environment & Regeneration,Fleet Management System                ,Supplies & Services,20/11/2014,FUCHS LUBRICANTS PLC,6415006,Revenue,3KES1,Fleetmaster Stores Account,278.39
Environment & Regeneration,Fleet Management System                ,Supplies & Services,25/11/2014,FUCHS LUBRICANTS PLC,6418432,Revenue,3KES1,Fleetmaster Stores Account,"1,459.00"
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,20/11/2014,FUNDING SOLUTIONS EDUCATIONAL LTD,6424460,Revenue,1MC21,Fostering Unit,300.00
Children's Services,Newburn Manor First School             ,Supplies & Services,18/11/2014,FURNITURE @ WORK LTD,6422275,Revenue,1E+22,Newburn Manor Primary,516.00
Children's Services,Walker Secon/High School               ,Supplies & Services,13/11/2014,FURNITURE @ WORK LTD,6419129,Revenue,1E+137,Walker Comprehensive,"1,692.00"
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,18/11/2014,FUTURES FOR CHILDREN  LTD,6422327,Revenue,1MC22,IND Sector Foster Carer Costs,"15,608.57"
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,18/11/2014,FUTURES FOR CHILDREN  LTD,6422328,Revenue,1MC22,IND Sector Foster Carer Costs,"2,525.71"
Children's Services,Schools Payment Agency                 ,Premises,24/11/2014,G A JOINERS & BUILDERS LTD,6426523,Revenue,1E+33,Benton Park Primary,"6,438.00"
Children's Services,Schools Payment Agency                 ,Premises,26/11/2014,G A JOINERS & BUILDERS LTD,6431070,Revenue,1E+33,Benton Park Primary,412.00
Children's Services,Schools Payment Agency                 ,Premises,26/11/2014,G A JOINERS & BUILDERS LTD,6431071,Revenue,1E+33,Benton Park Primary,614.00
Children's Services,Schools Payment Agency                 ,Premises,26/11/2014,G A JOINERS & BUILDERS LTD,6431075,Revenue,1E+33,Benton Park Primary,263.00
Environment & Regeneration,CW CC Staff Restaurant           ,Supplies & Services,26/11/2014,G M PACKAGING,6431550,Revenue,1KF04,Staff Restaurant,284.44
Environment & Regeneration,CW CC Staff Restaurant           ,Supplies & Services,27/11/2014,G M PACKAGING,6432800,Revenue,1KF04,Staff Restaurant,438.67
Children's Services,Invoice,Third Party Payments,06/11/2014,G O'BRIEN & SONS (NDC) LTD,6360467,Revenue,1KE14,Waste Disposal General O/H,250.50
Children's Services,Invoice,Third Party Payments,17/11/2014,G O'BRIEN & SONS (NDC) LTD,6421839,Revenue,1KE14,Waste Disposal General O/H,"2,067.80"
Environment & Regeneration,NS: Waste Management       ,Third Party Payments,06/11/2014,G O'BRIEN & SONS (NDC) LTD,6413742,Revenue,1KE14,Waste Disposal General O/H,"1,200.00"
Environment & Regeneration,NS: Waste Management       ,Third Party Payments,06/11/2014,G O'BRIEN & SONS (NDC) LTD,6413743,Revenue,1KE14,Waste Disposal General O/H,400.20
Environment & Regeneration,NS: Waste Management       ,Third Party Payments,11/11/2014,G O'BRIEN & SONS (NDC) LTD,6416917,Revenue,1KE14,Waste Disposal General O/H,"3,443.52"
