Newcastle City Council Invoices over £250 paid in March 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,06/03/2014,EQUAL PARTNERSHIPS LTD,6171885,Revenue,1MK50,Ind Supported Living LD,"1,285.44 "
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,19/03/2014,EQUITA,6186449,Revenue,1CR61,Bailiff Fees - NNDR,49.00 
Environment & Regeneration,Cityworks Parks & C/side   ,Capital Expenditure,27/03/2014,ESH PROPERTY SERVICES,6197090,Capital,2KL01,Leisure Services,"252,542.28 "
Environment & Regeneration,Cityworks Parks & C/side   ,Capital Expenditure,12/03/2014,ESH PROPERTY SERVICES,6177842,Capital,2KL01,Leisure Services,"74,001.16 "
Environment & Regeneration,Cityworks Parks & C/side   ,Capital Expenditure,05/03/2014,ESH PROPERTY SERVICES,6171687,Capital,2KL01,Leisure Services,"108,642.11 "
Children's Services,Comm Hub                   ,Capital Expenditure,19/03/2014,ESITO LIMITED,6181127,Capital,2EBP2,BSF ICT Phase Two,"1,000.00 "
Children's Services,Comm Hub                   ,Capital Expenditure,19/03/2014,ESITO LIMITED,6181128,Capital,2EBP2,BSF ICT Phase Two,"2,600.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,ESKDALE HOUSE CARE HOME,6176673,Revenue,1MG20,Ind Res Care Elderly,"2,200.00 "
Children's Services,Educ School Planning    ,Supplies & Services,25/03/2014,ESPA LTD,6191931,Revenue,1E20P,High Needs Post16 Funding,"129,239.00 "
Children's Services,Educ School Planning    ,Supplies & Services,19/03/2014,ESPA LTD,6185701,Revenue,1E20P,High Needs Post16 Funding,"83,405.59 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176721,Revenue,1MK20,Ind Res Care LD,-294.40 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176722,Revenue,1MK20,Ind Res Care LD,-667.80 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176723,Revenue,1MK20,Ind Res Care LD,-315.20 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176724,Revenue,1MK20,Ind Res Care LD,-315.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176722,Revenue,1MK20,Ind Res Care LD,"10,261.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176723,Revenue,1MK20,Ind Res Care LD,"8,657.88 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176724,Revenue,1MK20,Ind Res Care LD,"3,005.76 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176721,Revenue,1MK20,Ind Res Care LD,"8,123.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6176724,Revenue,1MK20,Ind Res Care LD,"4,508.60 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/03/2014,ESPA LTD - EUROPEAN SERVICES FOR,6184678,Revenue,1MK55,Dom Care Family/Carer LD,787.20 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,03/03/2014,ESSENTIAL CARE AND SUPPORT LTD,6167125,Revenue,1MM50,Ind Home - Spot Pur MH,586.84 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,03/03/2014,ESSENTIAL CARE AND SUPPORT LTD,6167126,Revenue,1MM50,Ind Home - Spot Pur MH,586.84 
Chief Executive's,CD - Legal Services              ,Supplies & Services,20/03/2014,ESTELLE LOUW,5808911,Revenue,1MD68,Legal Fees Care,972.00 
Chief Executive's,CD - Legal Services              ,Supplies & Services,18/03/2014,ESTELLE LOUW PSYCHOLOGICAL SERVICES,6184375,Revenue,1MD68,Legal Fees Care,579.75 
Chief Executive's,CD - Legal Services              ,Supplies & Services,18/03/2014,ESTELLE LOUW PSYCHOLOGICAL SERVICES,6184381,Revenue,1MD68,Legal Fees Care,660.00 
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,25/03/2014,ETM AGENCIES LTD,6192214,Revenue,3KLCH,City Hall Holding Account,"1,488.00 "
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,12/03/2014,ETM AGENCIES LTD,6178075,Revenue,3KLCH,City Hall Holding Account,"8,500.00 "
Adult and Culture,Library Admin              ,Supplies & Services,03/03/2014,EVAC + CHAIR INTERNATIONAL LTD,6004387,Revenue,1EJ08,Library Repairs & Maintenance,"1,568.40 "
Chief Executive's,CD - Markets                     ,Supplies & Services,31/03/2014,EVENTCOVER PRODUCTIONS LTD,6187209,Revenue,1DZQ1,Quayside Market,684.00 
Environment & Regeneration,Cityworks Parks & C/side   ,Supplies & Services,03/03/2014,EVENTCOVER PRODUCTIONS LTD,6168344,Revenue,1KL79,Ncl Fair (Hoppings),"1,776.00 "
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,11/03/2014,EVOLUTION CHILDRENS SERVICES LTD,6176837,Revenue,1MC02,Ind Sector Placements,"21,600.00 "
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,18/03/2014,EXCELSIOR ACADEMY,6184307,Revenue,1EA65,Skills For Jobs Project,416.66 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,EXECUTIVE CARE GROUP,6176593,Revenue,1MM20,Ind Res Care MH,"2,164.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,EXECUTIVE CARE GROUP,6176695,Revenue,1MG10,Ind Nursing Care Elderly,"2,250.48 "
Adult and Culture,Social Services                        ,"Sales, Fees & Charges",19/03/2014,EXECUTORS FOR NOREEN IRVING,6180985,Revenue,1MG25,Lewcock House,500.80 
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,19/03/2014,EXPERIAN LTD,6185822,Revenue,1FN21,Information Management System,"12,290.45 "
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,11/03/2014,EXTERIONMEDIA UK LIMITED,6159674,Revenue,1MC21,Fostering Unit,"2,315.00 "
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,17/03/2014,EXTERIONMEDIA UK LIMITED,6152634,Revenue,1MF11,Adoption Unit,776.00 
Adult and Culture,Social Services                        ,Supplies & Services,28/03/2014,EYES OPEN,6198472,Revenue,1MP12,MESMAC,"1,500.00 "
Adult and Culture,Social Services                        ,Supplies & Services,20/03/2014,EYES OPEN,6172613,Revenue,1MP12,MESMAC,"2,500.00 "
Adult and Culture,EEC Homeless               ,Supplies & Services,06/03/2014,EYRE & ELLISTON LTD T/A EGS,6172580,Revenue,1VH22,Temporary Accommodation Prem,280.50 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/03/2014,EYRE & ELLISTON LTD T/A EGS,6163440,Revenue,1KVEE,Electrical Stand Alone Works,200.98 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/03/2014,EYRE & ELLISTON LTD T/A EGS,6163444,Revenue,3KIMD,Other Stores Stock Account,"2,690.53 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/03/2014,EYRE & ELLISTON LTD T/A EGS,6163440,Revenue,1KVEE,Electrical Stand Alone Works,"1,231.11 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,03/03/2014,EYRE & ELLISTON LTD T/A EGS,6163444,Revenue,3KIMD,Other Stores Stock Account,649.45 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/03/2014,EYRE & ELLISTON LTD T/A EGS,6164589,Revenue,3KIMD,Other Stores Stock Account,12.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/03/2014,EYRE & ELLISTON LTD T/A EGS,6173463,Revenue,1KVEE,Electrical Stand Alone Works,444.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/03/2014,EYRE & ELLISTON LTD T/A EGS,6173465,Revenue,3KIMD,Other Stores Stock Account,52.80 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/03/2014,EYRE & ELLISTON LTD T/A EGS,6173469,Revenue,1KVEE,Electrical Stand Alone Works,"1,340.48 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,21/03/2014,EYRE & ELLISTON LTD T/A EGS,6173465,Revenue,3KIMD,Other Stores Stock Account,233.50 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/03/2014,EYRE & ELLISTON LTD T/A EGS,6173473,Revenue,1KVEE,Electrical Stand Alone Works,270.70 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/03/2014,EYRE & ELLISTON LTD T/A EGS,6173482,Revenue,3KIMD,Other Stores Stock Account,283.80 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/03/2014,EYRE & ELLISTON LTD T/A EGS,6173483,Revenue,1KVEE,Electrical Stand Alone Works,792.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/03/2014,EYRE & ELLISTON LTD T/A EGS,6175581,Revenue,1KBAA,Building Contracts,327.70 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,25/03/2014,EYRE & ELLISTON LTD T/A EGS,6175430,Revenue,3KIMD,Other Stores Stock Account,552.57 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,25/03/2014,EYRE & ELLISTON LTD T/A EGS,6175549,Revenue,3KIMD,Other Stores Stock Account,497.20 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,25/03/2014,EYRE & ELLISTON LTD T/A EGS,6175430,Revenue,3KIMD,Other Stores Stock Account,56.65 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/03/2014,EYRE & ELLISTON LTD T/A EGS,6175448,Revenue,3KIMD,Other Stores Stock Account,"1,298.90 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/03/2014,EYRE & ELLISTON LTD T/A EGS,6175449,Revenue,3KIMD,Other Stores Stock Account,772.11 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/03/2014,EYRE & ELLISTON LTD T/A EGS,6175449,Revenue,3KIMD,Other Stores Stock Account,161.50 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,27/03/2014,EYRE & ELLISTON LTD T/A EGS,6175455,Revenue,1KBAA,Building Contracts,253.60 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/03/2014,EYRE & ELLISTON LTD T/A EGS,6180711,Revenue,1KBAA,Building Contracts,707.40 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/03/2014,EYRE & ELLISTON LTD T/A EGS,6163452,Revenue,1KVEE,Electrical Stand Alone Works,"5,087.82 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/03/2014,EYRE & ELLISTON LTD T/A EGS,6164589,Revenue,3KIMD,Other Stores Stock Account,"1,517.92 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/03/2014,EYRE & ELLISTON LTD T/A EGS,6164590,Revenue,3KIMD,Other Stores Stock Account,384.36 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,20/03/2014,EYRE & ELLISTON LTD T/A EGS,6166854,Revenue,3KIMD,Other Stores Stock Account,403.70 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,20/03/2014,EYRE & ELLISTON LTD T/A EGS,6175589,Revenue,3KIMD,Other Stores Stock Account,664.13 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,20/03/2014,EYRE & ELLISTON LTD T/A EGS,6175589,Revenue,3KIMD,Other Stores Stock Account,"1,255.13 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,07/03/2014,EYRE & ELLISTON LTD T/A EGS,6149253,Revenue,3KIMD,Other Stores Stock Account,52.44 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,07/03/2014,EYRE & ELLISTON LTD T/A EGS,6165319,Revenue,3KIMD,Other Stores Stock Account,"1,661.20 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,EYRE & ELLISTON LTD T/A EGS,6043438,Revenue,3KIMD,Other Stores Stock Account,52.92 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,EYRE & ELLISTON LTD T/A EGS,6165153,Revenue,1KVEE,Electrical Stand Alone Works,348.72 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,EYRE & ELLISTON LTD T/A EGS,6165302,Revenue,3KIMD,Other Stores Stock Account,296.24 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,EYRE & ELLISTON LTD T/A EGS,6043438,Revenue,3KIMD,Other Stores Stock Account,266.56 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,EYRE & ELLISTON LTD T/A EGS,6165153,Revenue,1KVEE,Electrical Stand Alone Works,"2,528.12 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,EYRE & ELLISTON LTD T/A EGS,6165294,Revenue,3KIMD,Other Stores Stock Account,"2,002.62 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,EYRE & ELLISTON LTD T/A EGS,6165300,Revenue,3KIMD,Other Stores Stock Account,255.20 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/03/2014,EYRE & ELLISTON LTD T/A EGS,6165302,Revenue,3KIMD,Other Stores Stock Account,774.67 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,10/03/2014,EYRE & ELLISTON LTD T/A EGS,6165313,Revenue,1KVEE,Electrical Stand Alone Works,230.95 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,10/03/2014,EYRE & ELLISTON LTD T/A EGS,6166839,Revenue,3KIMD,Other Stores Stock Account,264.50 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,19/03/2014,EYRE & ELLISTON LTD T/A EGS,6165156,Revenue,3KIMD,Other Stores Stock Account,389.67 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,10/03/2014,EYRE & ELLISTON LTD T/A EGS,6165131,Revenue,3KIMD,Other Stores Stock Account,682.98 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,10/03/2014,EYRE & ELLISTON LTD T/A EGS,6165313,Revenue,1KVEE,Electrical Stand Alone Works,60.80 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,05/03/2014,EYRE & ELLISTON LTD T/A EGS,6164578,Revenue,1KVEE,Electrical Stand Alone Works,272.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,05/03/2014,EYRE & ELLISTON LTD T/A EGS,6164580,Revenue,3KIMD,Other Stores Stock Account,738.58 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,12/03/2014,EYRE & ELLISTON LTD T/A EGS,6177671,Revenue,3KIMD,Other Stores Stock Account,5.84 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,12/03/2014,EYRE & ELLISTON LTD T/A EGS,6177676,Revenue,3KIMD,Other Stores Stock Account,"2,192.60 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/03/2014,EYRE & ELLISTON LTD T/A EGS,6165155,Revenue,3KIMD,Other Stores Stock Account,"3,544.60 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,26/03/2014,EYRE & ELLISTON LTD T/A EGS,6175471,Revenue,1KVEE,Electrical Stand Alone Works,325.19 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,06/03/2014,EYRE & ELLISTON LTD T/A EGS,6164550,Revenue,3KIMD,Other Stores Stock Account,844.80 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,06/03/2014,EYRE & ELLISTON LTD T/A EGS,6164571,Revenue,1KVEE,Electrical Stand Alone Works,290.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,13/03/2014,EYRE & ELLISTON LTD T/A EGS,6165259,Revenue,3KIMD,Other Stores Stock Account,"1,116.02 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,31/03/2014,EYRE & ELLISTON LTD T/A EGS,6180693,Revenue,3KIMD,Other Stores Stock Account,"2,698.20 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,05/03/2014,EYRE & ELLISTON LTD T/A EGS,6164573,Revenue,3KIMD,Other Stores Stock Account,"1,893.60 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,05/03/2014,EYRE & ELLISTON LTD T/A EGS,6164576,Revenue,3KIMD,Other Stores Stock Account,378.72 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,05/03/2014,EYRE & ELLISTON LTD T/A EGS,6164577,Revenue,3KIMD,Other Stores Stock Account,473.40 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,18/03/2014,EYRE & ELLISTON LTD T/A EGS,6165157,Revenue,3KIMD,Other Stores Stock Account,"3,186.22 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,18/03/2014,EYRE & ELLISTON LTD T/A EGS,6166840,Revenue,1KVEE,Electrical Stand Alone Works,363.80 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,18/03/2014,EYRE & ELLISTON LTD T/A EGS,6166842,Revenue,1KVEE,Electrical Stand Alone Works,953.40 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,18/03/2014,EYRE & ELLISTON LTD T/A EGS,6166877,Revenue,1KVEE,Electrical Stand Alone Works,802.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,18/03/2014,EYRE & ELLISTON LTD T/A EGS,6165157,Revenue,3KIMD,Other Stores Stock Account,498.86 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/03/2014,EYRE & ELLISTON LTD T/A EGS,6166848,Revenue,3KIMD,Other Stores Stock Account,258.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,31/03/2014,EYRE & ELLISTON LTD T/A EGS,6180691,Revenue,3KIMD,Other Stores Stock Account,"1,574.72 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,31/03/2014,EYRE & ELLISTON LTD T/A EGS,6180693,Revenue,3KIMD,Other Stores Stock Account,18.84 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,31/03/2014,EYRE & ELLISTON LTD T/A EGS,6180695,Revenue,1KBAA,Building Contracts,343.28 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,31/03/2014,EYRE & ELLISTON LTD T/A EGS,6180698,Revenue,3KIMD,Other Stores Stock Account,406.25 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,06/03/2014,EYRE & ELLISTON LTD T/A EGS,6164550,Revenue,3KIMD,Other Stores Stock Account,25.92 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,06/03/2014,EYRE & ELLISTON LTD T/A EGS,6164551,Revenue,3KIMD,Other Stores Stock Account,"2,597.80 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,26/03/2014,EYRE & ELLISTON LTD T/A EGS,6175496,Revenue,3KIMD,Other Stores Stock Account,346.44 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,26/03/2014,EYRE & ELLISTON LTD T/A EGS,6175506,Revenue,3KIMD,Other Stores Stock Account,984.50 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,26/03/2014,EYRE & ELLISTON LTD T/A EGS,6175514,Revenue,3KIMD,Other Stores Stock Account,393.80 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,12/03/2014,EYRE & ELLISTON LTD T/A EGS,6165288,Revenue,1KVEE,Electrical Stand Alone Works,694.02 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,12/03/2014,EYRE & ELLISTON LTD T/A EGS,6177671,Revenue,3KIMD,Other Stores Stock Account,313.64 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,12/03/2014,EYRE & ELLISTON LTD T/A EGS,6177676,Revenue,3KIMD,Other Stores Stock Account,"1,039.12 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,07/03/2014,EYRE & ELLISTON LTD T/A EGS,6149253,Revenue,3KIMD,Other Stores Stock Account,995.03 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,07/03/2014,EYRE & ELLISTON LTD T/A EGS,6149255,Revenue,3KIMD,Other Stores Stock Account,"2,597.80 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,07/03/2014,EYRE & ELLISTON LTD T/A EGS,6165321,Revenue,3KIMD,Other Stores Stock Account,"1,893.60 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,13/03/2014,EYRE & ELLISTON LTD T/A EGS,6165259,Revenue,3KIMD,Other Stores Stock Account,280.38 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,13/03/2014,EYRE & ELLISTON LTD T/A EGS,6165261,Revenue,1KR1E,Response East,351.36 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,13/03/2014,EYRE & ELLISTON LTD T/A EGS,6165272,Revenue,3KIMD,Other Stores Stock Account,305.00 
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Supplies & Services,28/03/2014,EYRE & ELLISTON LTD T/A EGS,6180032,Revenue,1KKX1,Civic Centre Direct Costs,422.00 
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Supplies & Services,28/03/2014,EYRE & ELLISTON LTD T/A EGS,6180658,Revenue,1KKX1,Civic Centre Direct Costs,440.60 
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Supplies & Services,10/03/2014,EYRE & ELLISTON LTD T/A EGS,6165140,Revenue,1KKX1,Civic Centre Direct Costs,574.75 
Environment & Regeneration,NS: Asset Man              ,Premises,17/03/2014,EYRE & ELLISTON LTD T/A EGS,6160172,Revenue,1MC41,Cheviot View,748.26 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,12/03/2014,EZEE SCAFFOLDING LTD,6173631,Revenue,1KR3E,Planned East,600.00 
Environment & Regeneration,NS: Repairs & Maintenance  ,Supplies & Services,13/03/2014,EZEE SCAFFOLDING LTD,6167276,Revenue,1KR1E,Response East,275.00 
Environment & Regeneration,Highways                               ,Supplies & Services,24/03/2014,F PEART & CO LTD,6168314,Revenue,3KIMF,Highways Stock Account,447.00 
Environment & Regeneration,Cityworks East End Pool    ,Supplies & Services,31/03/2014,F T LEISURE LTD,6200002,Revenue,1KL1D,East End Pool,390.65 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/03/2014,FAIRFIELD HOUSE,6193530,Revenue,1MM20,Ind Res Care MH,-305.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,FAIRFIELD HOUSE,6193529,Revenue,1MM20,Ind Res Care MH,"7,980.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,FAIRFIELD HOUSE,6193530,Revenue,1MG20,Ind Res Care Elderly,"1,572.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,FAIRFIELD HOUSE,6193530,Revenue,1MM20,Ind Res Care MH,"12,792.00 "
Children's Services,Educ School Planning    ,Supplies & Services,20/03/2014,FAITH HOPE AND FAMILIES,6182265,Revenue,1MF10,Adoption Payments,"7,000.00 "
Chief Executive's,CD - Regional & European Prog    ,Capital Expenditure,25/03/2014,FAITHFULL & GOULD LTD,6179457,Capital,2N401,Capital General,"2,849.00 "
Chief Executive's,CD - Regional & European Prog    ,Capital Expenditure,25/03/2014,FAITHFULL & GOULD LTD,6179458,Capital,2N401,Capital General,645.00 
Chief Executive's,CD - Regional & European Prog    ,Capital Expenditure,27/03/2014,FAITHFULL & GOULD LTD,6197622,Capital,2N401,Capital General,415.31 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,03/03/2014,FALCON MEDICAL GROUP,6168152,Revenue,1ML10,PH - Sexual health -C'ception,924.50 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,13/03/2014,FALCON MEDICAL GROUP,6179935,Revenue,1ML03,PH - NHS Health Checks,"6,727.50 "
Children's Services,Educ School Planning    ,Third Party Payments,13/03/2014,FALKIRK COUNCIL,6149983,Revenue,1MF01,16+ Team (YP),635.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,FALMOUTH HOUSE,6176565,Revenue,1MG20,Ind Res Care Elderly,"1,594.68 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/03/2014,FALMOUTH HOUSE,6176565,Revenue,1MG20,Ind Res Care Elderly,"3,189.36 "
Children's Services,Comm Hub                   ,Supplies & Services,27/03/2014,FAMILIES IN CARE,6197696,Revenue,1MC27,Care Matters Grant,"3,750.00 "
Environment & Regeneration,E&R Raising Participation        ,Supplies & Services,27/03/2014,FAMOUS 4.15,6186958,Revenue,1KLFA,Getting Ncle Active - Staff,300.00 
Chief Executive's,CD - Markets                     ,Supplies & Services,14/03/2014,FARMA,6180812,Revenue,1DR06,Farmers Market,300.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,13/03/2014,FAWDON PARK SPORTS DEVELOPMENT PROJECT,6178587,Revenue,1KN31,Fawdon Ward,"3,233.11 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/03/2014,FELLINGATE CARE CENTRE,6193560,Revenue,1MG10,Ind Nursing Care Elderly,"-1,518.12 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,FELLINGATE CARE CENTRE,6193560,Revenue,1MG10,Ind Nursing Care Elderly,"5,722.29 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,03/03/2014,FENHAM HALL MEDICAL GROUP,6168168,Revenue,1ML09,PH - Drugs and alcohol,766.20 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,03/03/2014,FENHAM HALL MEDICAL GROUP,6168168,Revenue,1ML10,PH - Sexual health -C'ception,"2,193.67 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,13/03/2014,FENHAM HALL MEDICAL GROUP,6179953,Revenue,1ML03,PH - NHS Health Checks,"1,912.50 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,20/03/2014,FERGUSON LODGE,6186861,Revenue,1MG50,Ind Home Spot Pur Elderly,"5,080.79 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,06/03/2014,FERGUSON LODGE,6172295,Revenue,1MG50,Ind Home Spot Pur Elderly,"4,741.86 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/03/2014,FERGUSON LODGE,6193506,Revenue,1MG20,Ind Res Care Elderly,"-15,487.87 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/03/2014,FERGUSON LODGE,6193506,Revenue,1MG20,Ind Res Care Elderly,"70,101.52 "
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,18/03/2014,FG MARSHALL LTD,6184350,Revenue,1KE27,Bereavement Services Overhead,"1,162.20 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,07/03/2014,FILM SHIELD UK LTD,6172223,Revenue,1KM1W,Voids 2.5 West,465.00 
Children's Services,Educ North Moor Sure S     ,Supplies & Services,14/03/2014,FINE SOLUTIONS LIMITED,6179400,Revenue,1EED1,North Moor CC Central Costs,57.95 
Children's Services,Educ North Moor Sure S     ,Supplies & Services,14/03/2014,FINE SOLUTIONS LIMITED,6179400,Revenue,1EED1,North Moor CC Central Costs,248.60 
Adult and Culture,Social Services                        ,Employees,06/03/2014,FIRSTLINK I.T. SOLUTIONS LTD,6172279,Revenue,1MR24,Performance Management,"1,000.00 "
