Newcastle City Council Invoices over �250 paid in August 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Children's Services,Educ School Planning    ,Supplies & Services,05/08/2014,CITY TREASURER,6324103,Revenue,1MN11,UASC >18 (LC),177.00
Children's Services,Educ School Planning    ,Supplies & Services,07/08/2014,CITY TREASURER,6326928,Revenue,1MC20,In-House Foster Carer Costs,60.00
Children's Services,Educ School Planning    ,Supplies & Services,07/08/2014,CITY TREASURER,6326928,Revenue,1MD67,S17 Children in Need,30.00
Children's Services,Educ School Planning    ,Supplies & Services,07/08/2014,CITY TREASURER,6326944,Revenue,1MN10,UASC <18,63.00
Children's Services,Educ School Planning    ,Supplies & Services,07/08/2014,CITY TREASURER,6326944,Revenue,1MN11,UASC >18 (LC),534.00
Children's Services,Educ School Planning    ,Supplies & Services,08/08/2014,CITY TREASURER,6327839,Revenue,1MN11,UASC >18 (LC),151.00
Children's Services,Educ School Planning    ,Supplies & Services,08/08/2014,CITY TREASURER,6327841,Revenue,1MD67,S17 Children in Need,300.00
Children's Services,Educ School Planning    ,Supplies & Services,11/08/2014,CITY TREASURER,6330285,Revenue,1MN10,UASC <18,63.00
Children's Services,Educ School Planning    ,Supplies & Services,11/08/2014,CITY TREASURER,6330285,Revenue,1MN11,UASC >18 (LC),408.00
Children's Services,Educ School Planning    ,Supplies & Services,12/08/2014,CITY TREASURER,6332531,Revenue,1MN11,UASC >18 (LC),"1,000.00"
Children's Services,Educ School Planning    ,Supplies & Services,12/08/2014,CITY TREASURER,6332537,Revenue,1MN11,UASC >18 (LC),239.40
Children's Services,Educ School Planning    ,Supplies & Services,12/08/2014,CITY TREASURER,6332537,Revenue,1MR68,Greggs & Brough Charitable Tr,120.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6334866,Revenue,1MN10,UASC <18,95.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6334866,Revenue,1MN11,UASC >18 (LC),410.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6334871,Revenue,1EEP1,Short Breaks,107.32
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6334871,Revenue,1MD67,S17 Children in Need,95.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6334899,Revenue,1E+217,City Learning Centre,35.91
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6334899,Revenue,1MM01,Assess & Care Management MH,20.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6335394,Revenue,1MN10,UASC <18,63.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6335394,Revenue,1MN11,UASC >18 (LC),471.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6335541,Revenue,1MN10,UASC <18,63.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6335541,Revenue,1MN11,UASC >18 (LC),408.00
Children's Services,Educ School Planning    ,Supplies & Services,14/08/2014,CITY TREASURER,6335661,Revenue,1MN11,UASC >18 (LC),120.00
Children's Services,Educ School Planning    ,Supplies & Services,20/08/2014,CITY TREASURER,6340935,Revenue,1MN10,UASC <18,63.00
Children's Services,Educ School Planning    ,Supplies & Services,20/08/2014,CITY TREASURER,6340935,Revenue,1MN11,UASC >18 (LC),252.00
Children's Services,Educ School Planning    ,Supplies & Services,21/08/2014,CITY TREASURER,6341915,Revenue,1MN10,UASC <18,63.00
Children's Services,Educ School Planning    ,Supplies & Services,21/08/2014,CITY TREASURER,6341915,Revenue,1MN11,UASC >18 (LC),471.00
Children's Services,Educ School Planning    ,Supplies & Services,21/08/2014,CITY TREASURER,6341935,Revenue,1MR67,Childrens Social Care Char Ac,400.00
Children's Services,Educ School Planning    ,Supplies & Services,26/08/2014,CITY TREASURER,6343669,Revenue,1MD66,CWD Care Packages,20.00
Children's Services,Educ School Planning    ,Supplies & Services,26/08/2014,CITY TREASURER,6343669,Revenue,1MN20,Asy Seekers Families,56.00
Children's Services,Educ School Planning    ,Supplies & Services,26/08/2014,CITY TREASURER,6343671,Revenue,1MN11,UASC >18 (LC),511.00
Children's Services,Educ School Planning    ,Supplies & Services,26/08/2014,CITY TREASURER,6343671,Revenue,1MR68,Greggs & Brough Charitable Tr,50.00
Children's Services,Educ School Planning    ,Supplies & Services,29/08/2014,CITY TREASURER,6346602,Revenue,1MN11,UASC >18 (LC),164.00
Children's Services,Educ School Planning    ,Third Party Payments,05/08/2014,CITY TREASURER,6323995,Revenue,1MD67,S17 Children in Need,600.00
Children's Services,Educ School Planning    ,Third Party Payments,05/08/2014,CITY TREASURER,6324098,Revenue,1MD62,Support to LAC,100.80
Children's Services,Educ School Planning    ,Third Party Payments,05/08/2014,CITY TREASURER,6324098,Revenue,1MD67,S17 Children in Need,51.00
Children's Services,Educ School Planning    ,Third Party Payments,05/08/2014,CITY TREASURER,6324103,Revenue,1MF01,16+ Team (YP),"2,549.57"
Children's Services,Educ School Planning    ,Third Party Payments,06/08/2014,CITY TREASURER,6325363,Revenue,1MF01,16+ Team (YP),"1,000.00"
Children's Services,Educ School Planning    ,Third Party Payments,07/08/2014,CITY TREASURER,6326457,Revenue,1MF01,16+ Team (YP),500.00
Children's Services,Educ School Planning    ,Third Party Payments,07/08/2014,CITY TREASURER,6326458,Revenue,1MF01,16+ Team (YP),"1,000.00"
Children's Services,Educ School Planning    ,Third Party Payments,07/08/2014,CITY TREASURER,6326928,Revenue,1MD62,Support to LAC,67.45
Children's Services,Educ School Planning    ,Third Party Payments,07/08/2014,CITY TREASURER,6326928,Revenue,1MD67,S17 Children in Need,121.00
Children's Services,Educ School Planning    ,Third Party Payments,08/08/2014,CITY TREASURER,6327839,Revenue,1MF01,16+ Team (YP),"2,441.95"
Children's Services,Educ School Planning    ,Third Party Payments,12/08/2014,CITY TREASURER,6332045,Revenue,1MF01,16+ Team (YP),"1,000.00"
Children's Services,Educ School Planning    ,Third Party Payments,12/08/2014,CITY TREASURER,6332528,Revenue,1MD67,S17 Children in Need,600.00
Children's Services,Educ School Planning    ,Third Party Payments,12/08/2014,CITY TREASURER,6332532,Revenue,1MF01,16+ Team (YP),350.00
Children's Services,Educ School Planning    ,Third Party Payments,12/08/2014,CITY TREASURER,6332537,Revenue,1MF01,16+ Team (YP),"2,445.99"
Children's Services,Educ School Planning    ,Third Party Payments,14/08/2014,CITY TREASURER,6334866,Revenue,1MF01,16+ Team (YP),"2,138.50"
Children's Services,Educ School Planning    ,Third Party Payments,14/08/2014,CITY TREASURER,6334871,Revenue,1MD62,Support to LAC,182.94
Children's Services,Educ School Planning    ,Third Party Payments,14/08/2014,CITY TREASURER,6334871,Revenue,1MD67,S17 Children in Need,267.32
Children's Services,Educ School Planning    ,Third Party Payments,14/08/2014,CITY TREASURER,6334899,Revenue,1MD62,Support to LAC,170.22
Children's Services,Educ School Planning    ,Third Party Payments,14/08/2014,CITY TREASURER,6335197,Revenue,1MF01,16+ Team (YP),"1,090.00"
Children's Services,Educ School Planning    ,Third Party Payments,14/08/2014,CITY TREASURER,6335396,Revenue,1MD66,CWD Care Packages,300.00
Children's Services,Educ School Planning    ,Third Party Payments,14/08/2014,CITY TREASURER,6335661,Revenue,1MF01,16+ Team (YP),"2,783.42"
Children's Services,Educ School Planning    ,Third Party Payments,21/08/2014,CITY TREASURER,6341923,Revenue,1MF01,16+ Team (YP),"2,000.00"
Children's Services,Educ School Planning    ,Third Party Payments,26/08/2014,CITY TREASURER,6343669,Revenue,1MD66,CWD Care Packages,374.52
Children's Services,Educ School Planning    ,Third Party Payments,26/08/2014,CITY TREASURER,6343669,Revenue,1MD62,Support to LAC,95.38
Children's Services,Educ School Planning    ,Third Party Payments,26/08/2014,CITY TREASURER,6343669,Revenue,1MD67,S17 Children in Need,220.67
Children's Services,Educ School Planning    ,Third Party Payments,26/08/2014,CITY TREASURER,6343671,Revenue,1MF01,16+ Team (YP),"2,973.88"
Children's Services,Educ School Planning    ,Third Party Payments,29/08/2014,CITY TREASURER,6346598,Revenue,1MD67,S17 Children in Need,590.20
Children's Services,Educ School Planning    ,Third Party Payments,29/08/2014,CITY TREASURER,6346602,Revenue,1MF01,16+ Team (YP),"3,321.10"
Children's Services,Educ School Planning    ,Transport,05/08/2014,CITY TREASURER,6324098,Revenue,1MD62,Support to LAC,73.80
Children's Services,Educ School Planning    ,Transport,07/08/2014,CITY TREASURER,6326944,Revenue,1MN10,UASC <18,52.00
Children's Services,Educ School Planning    ,Transport,07/08/2014,CITY TREASURER,6326944,Revenue,1MN11,UASC >18 (LC),482.00
Children's Services,Educ School Planning    ,Transport,12/08/2014,CITY TREASURER,6332537,Revenue,1MN11,UASC >18 (LC),20.00
Children's Services,Educ School Planning    ,Transport,14/08/2014,CITY TREASURER,6334871,Revenue,1MD67,S17 Children in Need,14.00
Children's Services,Educ School Planning    ,Transport,14/08/2014,CITY TREASURER,6334899,Revenue,1MD62,Support to LAC,54.50
Children's Services,Educ School Planning    ,Transport,14/08/2014,CITY TREASURER,6335394,Revenue,1MN11,UASC >18 (LC),40.00
Children's Services,Educ School Planning    ,Transport,14/08/2014,CITY TREASURER,6335541,Revenue,1MN11,UASC >18 (LC),40.00
Children's Services,Educ School Planning    ,Transport,26/08/2014,CITY TREASURER,6343669,Revenue,1MD67,S17 Children in Need,4.85
Children's Services,Educ School Planning    ,Transport,26/08/2014,CITY TREASURER,6343671,Revenue,1MN11,UASC >18 (LC),36.00
Environment & Regeneration,Housing - Taxi Payments                ,Supplies & Services,11/08/2014,CITY TREASURER,6330260,Revenue,1EA34,Skills For Life - Resources,355.53
HRA,HRA General             ,Supplies & Services,05/08/2014,CITY TREASURER,6323814,Revenue,1HRA3,Misc Feasibility Study/Survey,50.00
HRA,HRA General             ,Supplies & Services,05/08/2014,CITY TREASURER,6323814,Revenue,1HRA8,HRA - Investment Related Expe,231.99
HRA,HRA General             ,Supplies & Services,05/08/2014,CITY TREASURER,6323814,Revenue,1HN05,HRA FamilyIntervention Project,20.22
HRA,HRA General             ,Supplies & Services,05/08/2014,CITY TREASURER,6323814,Revenue,1HN02,HRA Lansdowne Crescent Hostel,419.85
HRA,HRA General             ,Supplies & Services,05/08/2014,CITY TREASURER,6323814,Revenue,1HN01,HRA Inline Serv 16&17 Yr Olds,58.50
HRA,HRA General             ,Supplies & Services,12/08/2014,CITY TREASURER,6332159,Revenue,1HRA8,HRA - Investment Related Expe,220.27
HRA,HRA General             ,Supplies & Services,12/08/2014,CITY TREASURER,6332159,Revenue,1HN02,HRA Lansdowne Crescent Hostel,64.45
HRA,HRA General             ,Supplies & Services,12/08/2014,CITY TREASURER,6332159,Revenue,1HN06,HRA Youth Voice,87.25
HRA,HRA General             ,Supplies & Services,14/08/2014,CITY TREASURER,6334878,Revenue,1HN05,HRA FamilyIntervention Project,"1,500.00"
HRA,HRA General             ,Transport,05/08/2014,CITY TREASURER,6323814,Revenue,1HN05,HRA FamilyIntervention Project,51.60
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,07/08/2014,CITYWORKS STAFF ASSOCIATION,6325505,Revenue,3RNF2,Kenton Acad Payroll Deds,1.00
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,28/08/2014,CITYWORKS STAFF ASSOCIATION,6344985,Revenue,3RNF2,Kenton Acad Payroll Deds,1.00
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,05/08/2014,CKA SIGNS AND GRAPHICS,6320465,Revenue,1KE27,Bereavement Services Overhead,310.00
Environment & Regeneration,NS: Enviro-Schools         ,Supplies & Services,08/08/2014,CKA SIGNS AND GRAPHICS,6327163,Revenue,1KEG3,Garden Waste Collection Scheme,"6,640.00"
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,05/08/2014,CLEAR CHANNEL UK LTD,6306175,Capital,2DP02,Devt Capital CC,"1,988.00"
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,19/08/2014,CLEVELAND CABLE COMPANY LTD,6334130,Revenue,1KVEE,Electrical Stand Alone Works,279.15
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,20/08/2014,CLEVELAND CABLE COMPANY LTD,6336264,Revenue,1KVEE,Electrical Stand Alone Works,263.40
Environment & Regeneration,Highways                               ,Supplies & Services,14/08/2014,CLEVELAND CABLE COMPANY LTD,6333409,Revenue,3KIMF,Highways Stock Account,"3,593.00"
Environment & Regeneration,Highways                               ,Supplies & Services,15/08/2014,CLEVELAND CABLE COMPANY LTD,6331958,Revenue,3KIMF,Highways Stock Account,"8,214.00"
Environment & Regeneration,Highways                               ,Supplies & Services,04/08/2014,CLEVELAND CABLE COMPANY LTD,6320444,Revenue,3KIMF,Highways Stock Account,313.75
Environment & Regeneration,Highways                               ,Supplies & Services,04/08/2014,CLEVELAND CABLE COMPANY LTD,6320445,Revenue,3KIMF,Highways Stock Account,"2,250.00"
Environment & Regeneration,E&R Parking Services       ,Transport,07/08/2014,CLICK TRAVEL LIMITED,6324898,Revenue,1V304,Travel office Train Tickets,"5,861.08"
Environment & Regeneration,E&R Parking Services       ,Transport,11/08/2014,CLICK TRAVEL LIMITED,6317193,Revenue,1V304,Travel office Train Tickets,"9,725.31"
Environment & Regeneration,E&R Parking Services       ,Transport,27/08/2014,CLICK TRAVEL LIMITED,6337470,Revenue,1V304,Travel office Train Tickets,"5,859.62"
Environment & Regeneration,E&R Parking Services       ,Transport,22/08/2014,CLICK TRAVEL LIMITED,6319392,Revenue,1V304,Travel office Train Tickets,"3,329.11"
Environment & Regeneration,E&R Parking Services       ,Transport,22/08/2014,CLICK TRAVEL LIMITED,6337468,Revenue,1V304,Travel office Train Tickets,"7,618.50"
Environment & Regeneration,E&R Parking Services       ,Transport,18/08/2014,CLICK TRAVEL LIMITED,6317194,Revenue,1V304,Travel office Train Tickets,"6,445.86"
Adult and Culture,AS - Learning City         ,Supplies & Services,13/08/2014,CLOWNING AROUND,6331631,Revenue,1EA38,Family Learning Staffing,252.00
Children's Services,Educ Fossway S/Start       ,Supplies & Services,26/08/2014,CLOWNING AROUND,6341040,Revenue,1EEE1,East CC Central Costs,462.00
Children's Services,Educ Fossway S/Start       ,Supplies & Services,26/08/2014,CLOWNING AROUND,6341041,Revenue,1EEE1,East CC Central Costs,378.00
Children's Services,Educ Fossway S/Start       ,Supplies & Services,26/08/2014,CLOWNING AROUND,6341045,Revenue,1EEE1,East CC Central Costs,294.00
Children's Services,Educ Fossway S/Start       ,Supplies & Services,26/08/2014,CLOWNING AROUND,6341072,Revenue,1EEE1,East CC Central Costs,367.50
Children's Services,Educ Fossway S/Start       ,Supplies & Services,26/08/2014,CLOWNING AROUND,6341073,Revenue,1EEE1,East CC Central Costs,441.00
Children's Services,Educ Fossway S/Start       ,Supplies & Services,26/08/2014,CLOWNING AROUND,6341079,Revenue,1EEE1,East CC Central Costs,588.00
Children's Services,Educ Fossway S/Start       ,Supplies & Services,26/08/2014,CLOWNING AROUND,6341088,Revenue,1EEE1,East CC Central Costs,267.75
Children's Services,Childrens Stationery       ,Supplies & Services,15/08/2014,CLOWNING AROUND,6335177,Revenue,1EEK1,Fenham Childrens Centre,441.00
Chief Executive's,CD - SPAM Trading Account        ,Supplies & Services,08/08/2014,CO STAR GROUP,6326680,Revenue,1DTS1,I&D Property Services,"2,174.40"
Chief Executive's,CD - SPAM Trading Account        ,Supplies & Services,11/08/2014,CO STAR GROUP,6327772,Revenue,1DTS1,I&D Property Services,"1,812.00"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",26/08/2014,COBLE HOUSE AKARI CARE LTD,6342562,Revenue,1MG10,Ind Nursing Care Elderly,-836.40
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",26/08/2014,COBLE HOUSE AKARI CARE LTD,6342562,Revenue,1MG20,Ind Res Care Elderly,-495.80
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,26/08/2014,COBLE HOUSE AKARI CARE LTD,6342562,Revenue,1MG10,Ind Nursing Care Elderly,"1,768.04"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,26/08/2014,COBLE HOUSE AKARI CARE LTD,6342562,Revenue,1MG20,Ind Res Care Elderly,"1,717.04"
Environment & Regeneration,E & R School Meals                     ,Supplies & Services,22/08/2014,COCA-COLA ENTERPRISES LTD,6333435,Revenue,1KF04,Staff Restaurant,364.80
Environment & Regeneration,E&R-Highway&Traffic Management   ,Premises,12/08/2014,COLAS LTD,6330438,Revenue,1KW00,Localised Working O/H,616.21
Adult and Culture,AS - Learning City         ,Supplies & Services,22/08/2014,COLLSTREAM,6341759,Revenue,1EA15,Newcastle City Learning Main,265.27
Adult and Culture,Social Services                        ,Supplies & Services,06/08/2014,COMENSURA LTD,6319246,Revenue,1FR12,Agency Contract Suspense,"4,034.75"
Adult and Culture,Social Services                        ,Supplies & Services,29/08/2014,COMENSURA LTD,6344441,Revenue,1FR12,Agency Contract Suspense,"2,450.84"
Adult and Culture,Social Services                        ,Supplies & Services,22/08/2014,COMENSURA LTD,6333474,Revenue,1FR12,Agency Contract Suspense,"3,637.95"
Adult and Culture,Social Services                        ,Supplies & Services,22/08/2014,COMENSURA LTD,6339590,Revenue,1FR12,Agency Contract Suspense,"2,250.00"
Adult and Culture,Social Services                        ,Supplies & Services,18/08/2014,COMENSURA LTD,6335148,Revenue,1FR12,Agency Contract Suspense,"2,490.08"
Adult and Culture,Social Services                        ,Supplies & Services,18/08/2014,COMENSURA LTD,6335151,Revenue,1FR12,Agency Contract Suspense,"2,639.38"
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,06/08/2014,COMENSURA LTD,6319263,Revenue,1FR12,Agency Contract Suspense,"3,028.01"
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,21/08/2014,COMENSURA LTD,6340548,Revenue,1FR12,Agency Contract Suspense,"2,813.43"
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,29/08/2014,COMENSURA LTD,6345797,Revenue,1FR12,Agency Contract Suspense,"4,569.40"
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,22/08/2014,COMENSURA LTD,6340550,Revenue,1FR12,Agency Contract Suspense,"2,977.95"
Children's Services,Educ School Planning    ,Supplies & Services,06/08/2014,COMENSURA LTD,6311470,Revenue,1FR12,Agency Contract Suspense,"8,288.33"
Children's Services,Educ School Planning    ,Supplies & Services,20/08/2014,COMENSURA LTD,6327948,Revenue,1FR12,Agency Contract Suspense,"3,936.26"
Children's Services,Educ School Planning    ,Supplies & Services,26/08/2014,COMENSURA LTD,6342502,Revenue,1FR12,Agency Contract Suspense,"3,239.97"
Environment & Regeneration,NS: Resources           ,Supplies & Services,06/08/2014,COMENSURA LTD,6310570,Revenue,1FR12,Agency Contract Suspense,"37,882.68"
Environment & Regeneration,NS: Resources           ,Supplies & Services,06/08/2014,COMENSURA LTD,6323240,Revenue,1FR12,Agency Contract Suspense,"32,668.70"
Environment & Regeneration,NS: Resources           ,Supplies & Services,07/08/2014,COMENSURA LTD,6324695,Revenue,1FR12,Agency Contract Suspense,"36,290.91"
Environment & Regeneration,NS: Resources           ,Supplies & Services,21/08/2014,COMENSURA LTD,6340546,Revenue,1FR12,Agency Contract Suspense,"31,140.14"
Environment & Regeneration,NS: Resources           ,Supplies & Services,29/08/2014,COMENSURA LTD,6345806,Revenue,1FR12,Agency Contract Suspense,"23,190.18"
Adult and Culture,Social Services                        ,Third Party Payments,07/08/2014,COMFORT CALL LTD,6324761,Revenue,1MG55,Extra Care Housing,"17,556.00"
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,18/08/2014,COMFORT CALL LTD,6335161,Revenue,1MH50,Ind Home Spot Pur PD,"1,850.86"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",26/08/2014,COMFORT HOUSE,6342555,Revenue,1MG20,Ind Res Care Elderly,"-13,647.92"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,26/08/2014,COMFORT HOUSE,6342555,Revenue,1MG20,Ind Res Care Elderly,"47,253.92"
Adult and Culture,Social Services-Care Support           ,"Sales, Fees & Charges",11/08/2014,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,6327831,Revenue,1MX51,SP Block Subsidy,-14.54
Adult and Culture,Social Services-Care Support           ,"Sales, Fees & Charges",19/08/2014,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,6338017,Revenue,1MX51,SP Block Subsidy,-14.54
Adult and Culture,Social Services-Care Support           ,"Sales, Fees & Charges",04/08/2014,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,6320759,Revenue,1MX51,SP Block Subsidy,-14.54
Adult and Culture,Social Services-Care Support           ,"Sales, Fees & Charges",04/08/2014,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,6320762,Revenue,1MX51,SP Block Subsidy,-14.54
Adult and Culture,Social Services-Care Support           ,Third Party Payments,11/08/2014,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,6327831,Revenue,1MX51,SP Block Subsidy,"24,437.20"
Adult and Culture,Social Services-Care Support           ,Third Party Payments,19/08/2014,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,6338017,Revenue,1MX51,SP Block Subsidy,"21,304.40"
Adult and Culture,Social Services-Care Support           ,Third Party Payments,04/08/2014,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,6320759,Revenue,1MX51,SP Block Subsidy,"22,322.90"
Adult and Culture,Social Services-Care Support           ,Third Party Payments,04/08/2014,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,6320762,Revenue,1MX51,SP Block Subsidy,"23,772.49"
Chief Executive's,CD - Corporate Procurement       ,Employees,13/08/2014,COMMERCIAL SKILLS LTD,6331994,Revenue,1MR82,Commisioning And Procurement,"24,000.00"
Environment & Regeneration,E&R Trans P&D              ,Capital Expenditure,01/08/2014,COMMONWHEELS COMMUNITY INTEREST COMPANY,6319047,Capital,2DP02,Devt Capital CC,"3,422.91"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",26/08/2014,COMMUNITY INTEGRATED CARE,6342548,Revenue,1MK20,Ind Res Care LD,-319.40
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,26/08/2014,COMMUNITY INTEGRATED CARE,6342548,Revenue,1MK20,Ind Res Care LD,"2,505.44"
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328301,Revenue,1MD66,CWD Care Packages,440.32
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328302,Revenue,1MD66,CWD Care Packages,551.12
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328303,Revenue,1MD66,CWD Care Packages,385.28
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328304,Revenue,1MD66,CWD Care Packages,605.44
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328350,Revenue,1MD66,CWD Care Packages,577.92
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328352,Revenue,1MD66,CWD Care Packages,495.36
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328355,Revenue,1MD66,CWD Care Packages,550.40
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328356,Revenue,1MD66,CWD Care Packages,357.76
Children's Services,Childrens Services Support       ,Third Party Payments,11/08/2014,COMMUNITY INTEGRATED CARE,6328357,Revenue,1MD66,CWD Care Packages,908.16
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,27/08/2014,COMPLETE MAINTENANCE SOLUTIONS LTD,6326593,Revenue,1KR1C,Response Central,720.00
Environment & Regeneration,Cityworks Clean E/C        ,Supplies & Services,12/08/2014,COMPLETE WEED CONTROL,6329563,Revenue,1KE13,Weedkilling,"27,905.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,26/08/2014,CONIFER LODGE,6342632,Revenue,1MM10,Ind Nursing Care MH,"3,711.56"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,26/08/2014,CONVENT HOUSE CARE HOME,6342665,Revenue,1MG10,Ind Nursing Care Elderly,"2,191.16"
Chief Executive's,CD - Economic Development        ,Third Party Payments,05/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6322035,Revenue,1FP95,Local Broadband Plan,"6,300.00"
Chief Executive's,CD - Economic Development        ,Third Party Payments,05/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6322124,Revenue,1FP95,Local Broadband Plan,280.00
Chief Executive's,CD - Economic Development        ,Third Party Payments,05/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6322159,Revenue,1FP95,Local Broadband Plan,815.00
Chief Executive's,CD - Economic Development        ,Third Party Payments,05/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6322161,Revenue,1FP95,Local Broadband Plan,935.79
Chief Executive's,CD - Economic Development        ,Third Party Payments,05/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6322163,Revenue,1FP95,Local Broadband Plan,"6,700.00"
Chief Executive's,CD - Economic Development        ,Third Party Payments,05/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6322164,Revenue,1FP95,Local Broadband Plan,"3,900.00"
Chief Executive's,CD - Economic Development        ,Third Party Payments,05/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6322165,Revenue,1FP95,Local Broadband Plan,"1,100.00"
Chief Executive's,CD - Economic Development        ,Third Party Payments,21/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6340877,Revenue,1FP95,Local Broadband Plan,"1,800.00"
Chief Executive's,CD - Economic Development        ,Third Party Payments,27/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6340875,Revenue,1FP95,Local Broadband Plan,280.00
Chief Executive's,CD - Economic Development        ,Third Party Payments,27/08/2014,COOL BLUE BRAND COMMUNICATION LTD,6340876,Revenue,1FP95,Local Broadband Plan,"6,300.00"
Chief Executive's,CD - Legal Services              ,Supplies & Services,14/08/2014,COOPERATIVE FUNERAL SERVICE,6333178,Revenue,1FA51,Coroner,750.00
Chief Executive's,CD - Legal Services              ,Supplies & Services,29/08/2014,COOPERATIVE FUNERAL SERVICE,6336270,Revenue,1FA51,Coroner,930.00
Adult and Culture,Adult Serv Finance         ,Third Party Payments,08/08/2014,COQUET TRUST,6326772,Revenue,1MK55,Dom Care Family/Carer LD,924.00
Adult and Culture,Adult Serv Finance         ,Third Party Payments,08/08/2014,COQUET TRUST,6326774,Revenue,1MK51,Ind Home-Per Care LD,939.36
Adult and Culture,Adult Serv Finance         ,Third Party Payments,08/08/2014,COQUET TRUST,6326784,Revenue,1MK51,Ind Home-Per Care LD,"1,038.00"
Adult and Culture,Adult Serv Finance         ,Third Party Payments,08/08/2014,COQUET TRUST,6326791,Revenue,1MK55,Dom Care Family/Carer LD,288.00
Adult and Culture,Adult Serv Finance         ,Third Party Payments,08/08/2014,COQUET TRUST,6326793,Revenue,1MK51,Ind Home-Per Care LD,432.00
Adult and Culture,Adult Serv Finance         ,Third Party Payments,08/08/2014,COQUET TRUST,6326801,Revenue,1MK55,Dom Care Family/Carer LD,600.00
Adult and Culture,Adult Serv Finance         ,Third Party Payments,08/08/2014,COQUET TRUST,6326803,Revenue,1MK55,Dom Care Family/Carer LD,360.00
